song_name,added_at,song_duration,song_popularity,song_number_in_album,song_external_url,song_preview_url,album_name,album_release_date,album_total_tracks,album_image_url,album_external_url,artist_name,artist_external_url
Can't Stop,2015-05-27T14:28:36Z,4:29,58,7,https://open.spotify.com/track/4BcS4LomxUnQpzx4hCaJTs,https://p.scdn.co/mp3-preview/c379eb5d5d2a31b79238f614335d9efa3c72a615?cid=2490920ce5574a1a9b97a3e366c39dd3,By the Way,2002-07-09,16,https://i.scdn.co/image/ab67616d00001e02fdbcee40748537ff80a7af70,https://open.spotify.com/album/1jWKVgnHX8nwR551hQNx5K,Red Hot Chili Peppers,https://open.spotify.com/artist/0L8ExT028jH3ddEcZwqJJ5
By the Way,2015-05-27T14:28:35Z,3:36,57,1,https://open.spotify.com/track/2t0ZYmVXMR36fchq1Egs2d,https://p.scdn.co/mp3-preview/86eb8994171ae619ade3fa9f813e107bfa56ee38?cid=2490920ce5574a1a9b97a3e366c39dd3,By the Way,2002-07-09,16,https://i.scdn.co/image/ab67616d00001e02fdbcee40748537ff80a7af70,https://open.spotify.com/album/1jWKVgnHX8nwR551hQNx5K,Red Hot Chili Peppers,https://open.spotify.com/artist/0L8ExT028jH3ddEcZwqJJ5
The Zephyr Song,2015-05-27T14:28:35Z,3:51,53,6,https://open.spotify.com/track/2UaJHs6wlASNl7q34j7hK1,https://p.scdn.co/mp3-preview/a42f2adaf648c904a0fbc0acb6000b2f5e0b3e0e?cid=2490920ce5574a1a9b97a3e366c39dd3,By the Way,2002-07-09,16,https://i.scdn.co/image/ab67616d00001e02fdbcee40748537ff80a7af70,https://open.spotify.com/album/1jWKVgnHX8nwR551hQNx5K,Red Hot Chili Peppers,https://open.spotify.com/artist/0L8ExT028jH3ddEcZwqJJ5
Fake,2015-05-27T14:28:34Z,4:05,0,2,https://open.spotify.com/track/24jYx7Tb57S9XEA3i3SRWZ,,Flood: [coming of a] great quantity of water,2001,12,https://i.scdn.co/image/ab67616d00001e021b956f30fb968df722417954,https://open.spotify.com/album/08nqTe3cyQWBL2GVVOqV8v,Raining Pleasure,https://open.spotify.com/artist/6wyO5zI2cefQ1YLEXho87u
250 Miles,2015-05-27T14:28:34Z,4:52,0,6,https://open.spotify.com/track/3drJvEvfMS5mnJ4JtmkM5S,,Brain Cycles,2009-04-14,10,https://i.scdn.co/image/ab67616d00001e0293fca776d326ff6460bcd0f3,https://open.spotify.com/album/7BpKrz38kMmgSTLrRU17ZO,Radio Moscow,https://open.spotify.com/artist/692VvGTch5OLXj4zEE6H3y
Man On The Moon - Live In Dublin,2015-05-27T14:28:33Z,6:46,0,22,https://open.spotify.com/track/32CRhXJiFnuzzE8SHTsttD,,R.E.M. Live,2007-10-09,22,https://i.scdn.co/image/ab67616d00001e02f42e3a4d587cb5d82e950852,https://open.spotify.com/album/7cbcyftQzwpEoJ0vsCh7UU,R.E.M.,https://open.spotify.com/artist/4KWTAlx2RvbpseOGMEmROg
It's The End Of The World As We Know It (And I Feel Fine),2015-05-27T14:28:32Z,4:06,69,6,https://open.spotify.com/track/2oSpQ7QtIKTNFfA08Cy0ku,https://p.scdn.co/mp3-preview/4c02907701dd11d4fe400ffb03f0277d9016b039?cid=2490920ce5574a1a9b97a3e366c39dd3,Document (R.E.M. No. 5),1987-09-01,11,https://i.scdn.co/image/ab67616d00001e02a7c7f94cfccd5ab6de233916,https://open.spotify.com/album/6gMv3MgFlieOM6Uz5GZBzy,R.E.M.,https://open.spotify.com/artist/4KWTAlx2RvbpseOGMEmROg
Losing My Religion,2015-05-27T14:28:31Z,4:27,0,2,https://open.spotify.com/track/74EV0g12ihUoOUXMprFpZB,,Out Of Time (U.S. Version),1991-01-01,11,https://i.scdn.co/image/ab67616d00001e02a0dd1fca84303bfd1e318d97,https://open.spotify.com/album/4v5hSLj6ClyLqj2nnaPbfD,R.E.M.,https://open.spotify.com/artist/4KWTAlx2RvbpseOGMEmROg
Go With The Flow,2015-05-27T14:28:29Z,3:07,66,8,https://open.spotify.com/track/0wzRcekWyVCSyPtlPOeJau,https://p.scdn.co/mp3-preview/87f37804d8cf683e967322e7f83f2203fe75816c?cid=2490920ce5574a1a9b97a3e366c39dd3,Songs For The Deaf,2002-01-01,16,https://i.scdn.co/image/ab67616d00001e029eec33b045d88f87b9b06e67,https://open.spotify.com/album/4w3NeXtywU398NYW4903rY,Queens of the Stone Age,https://open.spotify.com/artist/4pejUc4iciQfgdX6OKulQn
Smooth Sailing,2015-05-27T14:28:29Z,4:51,54,8,https://open.spotify.com/track/1Dhi8OBMSyukjUQ93uBfNz,https://p.scdn.co/mp3-preview/d8afb02a05b3853eb7335bb64f10eba72974fa1a?cid=2490920ce5574a1a9b97a3e366c39dd3,...Like Clockwork,2013-06-03,10,https://i.scdn.co/image/ab67616d00001e021d11a5e2159392827af124d5,https://open.spotify.com/album/06S2JBsr4U1Dz3YaenPdVq,Queens of the Stone Age,https://open.spotify.com/artist/4pejUc4iciQfgdX6OKulQn
Razzamatazz,2015-05-27T14:28:28Z,3:40,0,2,https://open.spotify.com/track/7l8IeU8IXU3BNmxPtzodXi,,Hits (International version),2002-01-01,16,https://i.scdn.co/image/ab67616d00001e02b2bbf9b103bd08d1d768c06e,https://open.spotify.com/album/6ZQrocyTNkEzbQrkjjDbls,Pulp,https://open.spotify.com/artist/36E7oYfz3LLRto6l2WmDcD
Common People,2015-05-27T14:28:28Z,5:50,0,5,https://open.spotify.com/track/5xMAMaVbW3tkjXTmSUBPTd,,Hits (International version),2002-01-01,16,https://i.scdn.co/image/ab67616d00001e02b2bbf9b103bd08d1d768c06e,https://open.spotify.com/album/6ZQrocyTNkEzbQrkjjDbls,Pulp,https://open.spotify.com/artist/36E7oYfz3LLRto6l2WmDcD
Disco 2000,2015-05-27T14:28:28Z,4:33,0,5,https://open.spotify.com/track/7ec55GDkRIBmsI8XKrG1lu,,Different Class / Deluxe Edition,1995-10-30,23,https://i.scdn.co/image/ab67616d00001e027310d67d6c5495ea6706e91d,https://open.spotify.com/album/1W0fmt3UzzyxvzRqvHoNFw,Pulp,https://open.spotify.com/artist/36E7oYfz3LLRto6l2WmDcD
Omen,2015-05-27T14:28:27Z,3:36,0,2,https://open.spotify.com/track/156oozyC0SdsnMrNnvMQQ1,,Invaders Must Die,2009-02-23,11,https://i.scdn.co/image/ab67616d00001e02e1f9938a6f020493d6652bd6,https://open.spotify.com/album/6wUyxnH00hCSYAgbr68wxF,The Prodigy,https://open.spotify.com/artist/4k1ELeJKT1ISyDv8JivPpB
Hey There Delilah,2015-05-27T14:28:26Z,3:52,63,1,https://open.spotify.com/track/0xM88xobymkMgg46MStfnV,https://p.scdn.co/mp3-preview/f6996f721fdf996a35f88c398035281763f01eef?cid=2490920ce5574a1a9b97a3e366c39dd3,Every Second Counts,2006,14,https://i.scdn.co/image/ab67616d00001e024b5e52a206200b5504c707a4,https://open.spotify.com/album/5UdU4dmcRw1TG3oVZf9ZvT,Plain White T's,https://open.spotify.com/artist/1g1yxsNVPhMUl9GrMjEb2o
Meds (feat. Alison Mosshart),2015-05-27T14:28:26Z,3:12,0,6,https://open.spotify.com/track/37NKRvkq8XIJnDuNtKzQcU,,Best Of The Bands 2,2010-05-31,21,https://i.scdn.co/image/ab67616d00001e02cd925cb7b1eb037fef08943f,https://open.spotify.com/album/1Vb1DH4syWP6qCMHEyUpCa,Various Artists,https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of
Every You Every Me,2015-05-27T14:28:25Z,3:35,0,1,https://open.spotify.com/track/4arleVbvlZQ0TUWpBveUM6,,Cruel Intentions,1999-01-01,14,https://i.scdn.co/image/ab67616d00001e02ff223e247f9a83529912d059,https://open.spotify.com/album/5H4t4yeimHOxZrPwcsdw2V,Various Artists,https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of
For What It's Worth,2015-05-27T14:28:24Z,2:47,8,4,https://open.spotify.com/track/5P4K2TgxvRH3sAof9sgIN1,https://p.scdn.co/mp3-preview/093db1df493f1383ad048c16d5b1b397542673d2?cid=2490920ce5574a1a9b97a3e366c39dd3,Battle For The Sun,2009-01-01,13,https://i.scdn.co/image/ab67616d00001e02831b5cbe736c723b1f313a0d,https://open.spotify.com/album/42KzGlkkCvv9Krf857l3FI,Placebo,https://open.spotify.com/artist/6RZUqkomCmb8zCRqc9eznB
Happy,2015-05-27T14:28:23Z,3:53,4,4,https://open.spotify.com/track/6NPVjNh8Jhru9xOmyQigds,,Despicable Me 2 (Original Motion Picture Soundtrack),2013-06-18,24,https://i.scdn.co/image/ab67616d00001e0299140a62d43aec760f6172a2,https://open.spotify.com/album/5l3zEmMrOhOzG8d8s83GOL,Various Artists,https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of
Battle For The Sun,2015-05-27T14:28:22Z,5:33,8,3,https://open.spotify.com/track/2EnwxeYyJfGjTuLRuMvn8w,https://p.scdn.co/mp3-preview/cc1486aced18b6a398690c9e7d6341a31dddc558?cid=2490920ce5574a1a9b97a3e366c39dd3,Battle For The Sun,2009-01-01,13,https://i.scdn.co/image/ab67616d00001e02831b5cbe736c723b1f313a0d,https://open.spotify.com/album/42KzGlkkCvv9Krf857l3FI,Placebo,https://open.spotify.com/artist/6RZUqkomCmb8zCRqc9eznB
Ashtray Heart,2015-05-27T14:28:21Z,3:32,6,2,https://open.spotify.com/track/2cNOVUm7TK3snaB12scL0G,https://p.scdn.co/mp3-preview/64bc10e9acdf5a95b16b711fc1e091a811b23533?cid=2490920ce5574a1a9b97a3e366c39dd3,Battle For The Sun,2009-01-01,13,https://i.scdn.co/image/ab67616d00001e02831b5cbe736c723b1f313a0d,https://open.spotify.com/album/42KzGlkkCvv9Krf857l3FI,Placebo,https://open.spotify.com/artist/6RZUqkomCmb8zCRqc9eznB
Alive,2015-05-27T14:28:20Z,5:40,75,3,https://open.spotify.com/track/1L94M3KIu7QluZe63g64rv,https://p.scdn.co/mp3-preview/628f678adab15d9b2b8a144e4bdffd5b2c493436?cid=2490920ce5574a1a9b97a3e366c39dd3,Ten,1991-08-27,11,https://i.scdn.co/image/ab67616d00001e02d400d27cba05bb0545533864,https://open.spotify.com/album/5B4PYA7wNN4WdEXdIJu58a,Pearl Jam,https://open.spotify.com/artist/1w5Kfo2jwwIPruYS2UWh56
Don't Look Back in Anger,2015-05-27T14:28:20Z,4:53,0,18,https://open.spotify.com/track/3XbefxYuXwdevdt9OegZhI,,Stop The Clocks,2006-11-17,19,https://i.scdn.co/image/ab67616d00001e0285974af3623c7adcd19ced78,https://open.spotify.com/album/1oat9GasFwNi2NjDbQ4UYj,Oasis,https://open.spotify.com/artist/2DaxqgrOhkeH0fpeiQq2f4
Rock 'N' Roll Star,2015-05-27T14:28:19Z,5:22,0,1,https://open.spotify.com/track/6Ia0skm8YlcCHNwvfaUStD,,Definitely Maybe,1994-08-29,11,https://i.scdn.co/image/ab67616d00001e02c96cd9098bf757546a22f54d,https://open.spotify.com/album/5oBu6p7A3dkENZDfQGGh2G,Oasis,https://open.spotify.com/artist/2DaxqgrOhkeH0fpeiQq2f4
Wonderwall,2015-05-27T14:28:19Z,4:18,0,6,https://open.spotify.com/track/3lQHHqVMXtnOGxN2BKWXBs,,Stop The Clocks,2006-11-17,19,https://i.scdn.co/image/ab67616d00001e0285974af3623c7adcd19ced78,https://open.spotify.com/album/1oat9GasFwNi2NjDbQ4UYj,Oasis,https://open.spotify.com/artist/2DaxqgrOhkeH0fpeiQq2f4
Don't Speak,2015-05-27T14:28:18Z,4:23,0,10,https://open.spotify.com/track/5PsUB0ISfQxRLhF5DmI5Ks,,Tragic Kingdom,1995-10-10,14,https://i.scdn.co/image/ab67616d00001e0243ce3d7c5b2b07ce264512ff,https://open.spotify.com/album/4Rvc82pV7HCKZyRHbLWCac,No Doubt,https://open.spotify.com/artist/0cQbJU1aAzvbEmTuljWLlF
The Man Who Sold The World,2015-05-27T14:28:17Z,4:20,0,4,https://open.spotify.com/track/48psxWnIVYCPUZJKiuDiEf,,MTV Unplugged In New York,1994-11-01,14,https://i.scdn.co/image/ab67616d00001e02f411d2833d932f4d84d616ef,https://open.spotify.com/album/5pbjLidJuoty9QUOy6X682,Nirvana,https://open.spotify.com/artist/6olE6TJLqED3rqDCT0FyPh
Supermassive Black Hole,2015-05-27T14:28:16Z,3:29,49,1,https://open.spotify.com/track/2zrIyIdqafYozfsgiMY0Ae,https://p.scdn.co/mp3-preview/8cdf1300f560885b9b8bca6990864ec7fd44f26d?cid=2490920ce5574a1a9b97a3e366c39dd3,Supermassive Black Hole,2006-06-17,2,https://i.scdn.co/image/ab67616d00001e021189d833b71d3533f10cc66b,https://open.spotify.com/album/445uybhAr9ey555kQ6gahx,Muse,https://open.spotify.com/artist/12Chz98pHFMPJEknJQMWvI
Undisclosed Desires,2015-05-27T14:28:16Z,3:55,65,3,https://open.spotify.com/track/0It6VJoMAare1zdV2wxqZq,https://p.scdn.co/mp3-preview/b165dfbcf22b1c0e107c6b203b4753103b0059e3?cid=2490920ce5574a1a9b97a3e366c39dd3,The Resistance,2009-09-10,11,https://i.scdn.co/image/ab67616d00001e02b6d4566db0d12894a1a3b7a2,https://open.spotify.com/album/0eFHYz8NmK75zSplL5qlfM,Muse,https://open.spotify.com/artist/12Chz98pHFMPJEknJQMWvI
Uprising,2015-05-27T14:28:15Z,5:04,75,1,https://open.spotify.com/track/4VqPOruhp5EdPBeR92t6lQ,https://p.scdn.co/mp3-preview/104ad0ea32356b9f3b2e95a8610f504c90b0026b?cid=2490920ce5574a1a9b97a3e366c39dd3,The Resistance,2009-09-10,11,https://i.scdn.co/image/ab67616d00001e02b6d4566db0d12894a1a3b7a2,https://open.spotify.com/album/0eFHYz8NmK75zSplL5qlfM,Muse,https://open.spotify.com/artist/12Chz98pHFMPJEknJQMWvI
Resistance,2015-05-27T14:28:15Z,5:46,63,2,https://open.spotify.com/track/1C2QJNTmsTxCDBuIgai8QV,https://p.scdn.co/mp3-preview/0315c9a912bb831fd2d2f473bc4ab178ac30ec8c?cid=2490920ce5574a1a9b97a3e366c39dd3,The Resistance,2009-09-10,11,https://i.scdn.co/image/ab67616d00001e02b6d4566db0d12894a1a3b7a2,https://open.spotify.com/album/0eFHYz8NmK75zSplL5qlfM,Muse,https://open.spotify.com/artist/12Chz98pHFMPJEknJQMWvI
Plug in Baby,2015-05-27T14:28:14Z,3:38,65,5,https://open.spotify.com/track/2UKARCqDrhkYDoVR4FN5Wi,https://p.scdn.co/mp3-preview/61726c38fc9e4b262bdc5ef805dcb844b58b827e?cid=2490920ce5574a1a9b97a3e366c39dd3,Origin of Symmetry,2001,12,https://i.scdn.co/image/ab67616d00001e025225e9931a558f6d2f541a7d,https://open.spotify.com/album/1Dh27pjT3IEdiRG9Se5uQn,Muse,https://open.spotify.com/artist/12Chz98pHFMPJEknJQMWvI
Feeling Good,2015-05-27T14:28:14Z,3:18,64,10,https://open.spotify.com/track/5PK1JCSdr34gWgzYHgt3Jq,https://p.scdn.co/mp3-preview/6e084bbb7b7395cddf1ceccab2c4f34118f43efc?cid=2490920ce5574a1a9b97a3e366c39dd3,Origin of Symmetry,2001,12,https://i.scdn.co/image/ab67616d00001e025225e9931a558f6d2f541a7d,https://open.spotify.com/album/1Dh27pjT3IEdiRG9Se5uQn,Muse,https://open.spotify.com/artist/12Chz98pHFMPJEknJQMWvI
New Born,2015-05-27T14:28:12Z,6:03,60,1,https://open.spotify.com/track/2VrJMuLt2m9HbifGrKWHqk,https://p.scdn.co/mp3-preview/77fda0e5664dcd557fc26576fcb4bf538558e25e?cid=2490920ce5574a1a9b97a3e366c39dd3,Origin of Symmetry,2001,12,https://i.scdn.co/image/ab67616d00001e025225e9931a558f6d2f541a7d,https://open.spotify.com/album/1Dh27pjT3IEdiRG9Se5uQn,Muse,https://open.spotify.com/artist/12Chz98pHFMPJEknJQMWvI
Hysteria - Live at Rome Olympic Stadium,2015-05-27T14:28:12Z,5:06,43,4,https://open.spotify.com/track/57IRQzhQiU3RHYFxofASv1,https://p.scdn.co/mp3-preview/8799760591ada0579dce55f408b157ce8974c391?cid=2490920ce5574a1a9b97a3e366c39dd3,Live at Rome Olympic Stadium,2013-11-25,13,https://i.scdn.co/image/ab67616d00001e0206abd7e9854cba988401707c,https://open.spotify.com/album/2m7L60M210ABzrY9GLyBPZ,Muse,https://open.spotify.com/artist/12Chz98pHFMPJEknJQMWvI
Can't Take My Eyes off You,2015-05-27T14:28:11Z,3:31,56,4,https://open.spotify.com/track/3Y4m9Td603gbfMB86UNafs,https://p.scdn.co/mp3-preview/9f7f66666d1b0285245bb96d6c7c1a9a0c066814?cid=2490920ce5574a1a9b97a3e366c39dd3,Dead Star / In Your World,2002,4,https://i.scdn.co/image/ab67616d00001e0222f091fb67c4a5f4067033ab,https://open.spotify.com/album/3kVGhOkgwIS2S0Gf1El92G,Muse,https://open.spotify.com/artist/12Chz98pHFMPJEknJQMWvI
Knights of Cydonia,2015-05-27T14:28:09Z,6:06,69,11,https://open.spotify.com/track/7ouMYWpwJ422jRcDASZB7P,https://p.scdn.co/mp3-preview/d7624ec5f93b6d92c1836a95c40ecce463584f6e?cid=2490920ce5574a1a9b97a3e366c39dd3,Black Holes and Revelations,2006-06-19,12,https://i.scdn.co/image/ab67616d00001e0228933b808bfb4cbbd0385400,https://open.spotify.com/album/0lw68yx3MhKflWFqCsGkIs,Muse,https://open.spotify.com/artist/12Chz98pHFMPJEknJQMWvI
Map of the Problematique,2015-05-27T14:28:08Z,4:18,57,4,https://open.spotify.com/track/5YXr4AGfUQpLSxtFSsKUh6,https://p.scdn.co/mp3-preview/acb5b1b0522237f021af432207d61ca0fca28d48?cid=2490920ce5574a1a9b97a3e366c39dd3,Black Holes and Revelations,2006-06-19,12,https://i.scdn.co/image/ab67616d00001e0228933b808bfb4cbbd0385400,https://open.spotify.com/album/0lw68yx3MhKflWFqCsGkIs,Muse,https://open.spotify.com/artist/12Chz98pHFMPJEknJQMWvI
Starlight,2015-05-27T14:28:07Z,4:00,73,2,https://open.spotify.com/track/3skn2lauGk7Dx6bVIt5DVj,https://p.scdn.co/mp3-preview/f7a1b8a270f310e43ced2720c9af5f29f6476b79?cid=2490920ce5574a1a9b97a3e366c39dd3,Black Holes and Revelations,2006-06-19,12,https://i.scdn.co/image/ab67616d00001e0228933b808bfb4cbbd0385400,https://open.spotify.com/album/0lw68yx3MhKflWFqCsGkIs,Muse,https://open.spotify.com/artist/12Chz98pHFMPJEknJQMWvI
Supermassive Black Hole,2015-05-27T14:28:07Z,3:32,73,3,https://open.spotify.com/track/3lPr8ghNDBLc2uZovNyLs9,https://p.scdn.co/mp3-preview/7ab3e38ce1671da3a185d8685981983a6f39b7bd?cid=2490920ce5574a1a9b97a3e366c39dd3,Black Holes and Revelations,2006-06-19,12,https://i.scdn.co/image/ab67616d00001e0228933b808bfb4cbbd0385400,https://open.spotify.com/album/0lw68yx3MhKflWFqCsGkIs,Muse,https://open.spotify.com/artist/12Chz98pHFMPJEknJQMWvI
Stockholm Syndrome,2015-05-27T14:28:06Z,4:57,60,5,https://open.spotify.com/track/5VVWgWH8HFLAtM8lbttvn9,https://p.scdn.co/mp3-preview/cad2e01d066258e45dee8ec43debc831e2745dd6?cid=2490920ce5574a1a9b97a3e366c39dd3,Absolution,2004-03-23,15,https://i.scdn.co/image/ab67616d00001e028cb690f962092fd44bbe2bf4,https://open.spotify.com/album/0HcHPBu9aaF1MxOiZmUQTl,Muse,https://open.spotify.com/artist/12Chz98pHFMPJEknJQMWvI
Hysteria,2015-05-27T14:28:06Z,3:47,70,8,https://open.spotify.com/track/7xyYsOvq5Ec3P4fr6mM9fD,https://p.scdn.co/mp3-preview/ff29ded2c1aa87ed04cb15ea9b1819dc4db95ad7?cid=2490920ce5574a1a9b97a3e366c39dd3,Absolution,2004-03-23,15,https://i.scdn.co/image/ab67616d00001e028cb690f962092fd44bbe2bf4,https://open.spotify.com/album/0HcHPBu9aaF1MxOiZmUQTl,Muse,https://open.spotify.com/artist/12Chz98pHFMPJEknJQMWvI
Panic Station,2015-05-27T14:28:04Z,3:04,60,3,https://open.spotify.com/track/1tjHKKI0r82IB5KL29whHs,https://p.scdn.co/mp3-preview/843ccc65871c883e914fe36f14e46c82c7c35ed7?cid=2490920ce5574a1a9b97a3e366c39dd3,The 2nd Law,2012-09-24,13,https://i.scdn.co/image/ab67616d00001e02fc192c54d1823a04ffb6c8c9,https://open.spotify.com/album/3KuXEGcqLcnEYWnn3OEGy0,Muse,https://open.spotify.com/artist/12Chz98pHFMPJEknJQMWvI
Supremacy,2015-05-27T14:28:03Z,4:55,60,1,https://open.spotify.com/track/40pPI2TbaYSZlKfV44HRjn,https://p.scdn.co/mp3-preview/69ddf085834205f3594a6f3c08da2bb9bc2d16d7?cid=2490920ce5574a1a9b97a3e366c39dd3,The 2nd Law,2012-09-24,13,https://i.scdn.co/image/ab67616d00001e02fc192c54d1823a04ffb6c8c9,https://open.spotify.com/album/3KuXEGcqLcnEYWnn3OEGy0,Muse,https://open.spotify.com/artist/12Chz98pHFMPJEknJQMWvI
Madness,2015-05-27T14:28:03Z,4:41,69,2,https://open.spotify.com/track/0c4IEciLCDdXEhhKxj4ThA,https://p.scdn.co/mp3-preview/2bb1362f5a9c6264811e5904ee986b2edced38a3?cid=2490920ce5574a1a9b97a3e366c39dd3,The 2nd Law,2012-09-24,13,https://i.scdn.co/image/ab67616d00001e02fc192c54d1823a04ffb6c8c9,https://open.spotify.com/album/3KuXEGcqLcnEYWnn3OEGy0,Muse,https://open.spotify.com/artist/12Chz98pHFMPJEknJQMWvI
Youth Without Youth,2015-05-27T14:28:02Z,4:17,0,1,https://open.spotify.com/track/2Po5jsbXgZbTq3yiArepng,,Youth Without Youth,2012-05-01,1,https://i.scdn.co/image/ab67616d00001e024d746fc7b4401497673a4bce,https://open.spotify.com/album/2TUnP432fpisW5wEuR12G1,Metric,https://open.spotify.com/artist/1rCIEwPp5OnXW0ornlSsRl
Ace of Spades,2015-05-27T14:28:02Z,2:46,0,1,https://open.spotify.com/track/3AVZaAbDvR6rs2NN4n0aAF,,Ace of Spades (Deluxe Edition),1980-11-07,27,https://i.scdn.co/image/ab67616d00001e02f2fca6e64d8944d8e623ec93,https://open.spotify.com/album/0sbAKeTchIsRqECNFjPHSf,Motörhead,https://open.spotify.com/artist/1DFr97A9HnbV3SKTJFu62M
Majesty,2015-05-27T14:28:01Z,4:23,50,9,https://open.spotify.com/track/5eApAEv1BI9iiReATkusoG,https://p.scdn.co/mp3-preview/92d0c31279cb1424f86b60d925358a019d5288e4?cid=2490920ce5574a1a9b97a3e366c39dd3,Grit,2002,12,https://i.scdn.co/image/ab67616d00001e02065d6a8b338d0d72940d51f8,https://open.spotify.com/album/1BftAT0umviYAsF5Ug70aM,Madrugada,https://open.spotify.com/artist/0iC8O5ABswVUFiYwM94bu3
What's On Your Mind?,2015-05-27T14:27:59Z,4:01,36,1,https://open.spotify.com/track/2kN7fKkb1BA8wTGT5KektB,https://p.scdn.co/mp3-preview/c86a4daf2fc61940e3e5a2cf87a1c513af4cc451?cid=2490920ce5574a1a9b97a3e366c39dd3,The Best Of Madrugada,2010-11-29,28,https://i.scdn.co/image/ab67616d00001e02887edce1235dc786c48064cd,https://open.spotify.com/album/5zylhCTCHQstRpSU47BEiw,Madrugada,https://open.spotify.com/artist/0iC8O5ABswVUFiYwM94bu3
Bleed It Out,2015-05-27T14:27:58Z,2:46,73,4,https://open.spotify.com/track/0UFDKFqW2oGspYeYqo9wjA,https://p.scdn.co/mp3-preview/04212367c04f73a6a81217b3cb81ad70288af8a5?cid=2490920ce5574a1a9b97a3e366c39dd3,Minutes to Midnight,2007-05-14,12,https://i.scdn.co/image/ab67616d00001e0246e207de66ba06422897f769,https://open.spotify.com/album/2tlTBLz2w52rpGCLBGyGw6,Linkin Park,https://open.spotify.com/artist/6XyY86QOPPrYVGvF9ch6wz
Bleed It Out - Live,2015-05-27T14:27:58Z,8:15,23,18,https://open.spotify.com/track/3GtYklLL1uo9UHaOED7Ryr,https://p.scdn.co/mp3-preview/b74d46ab6a7fe03ae646c8ad729afd2cca495be4?cid=2490920ce5574a1a9b97a3e366c39dd3,Road to Revolution (Live at Milton Keynes),2008-11-24,18,https://i.scdn.co/image/ab67616d00001e0241f1f875d2dd508f1e5e29c8,https://open.spotify.com/album/7IjD1U0ig5h7nwXYtexLok,Linkin Park,https://open.spotify.com/artist/6XyY86QOPPrYVGvF9ch6wz
Somewhere I Belong,2015-05-27T14:27:57Z,3:33,63,3,https://open.spotify.com/track/3agtg0x11wPvLIWkYR39nZ,https://p.scdn.co/mp3-preview/a27a930d9056188f526a8f10348b26ac8e1592ce?cid=2490920ce5574a1a9b97a3e366c39dd3,Meteora,2003-03-24,13,https://i.scdn.co/image/ab67616d00001e02b4ad7ebaf4575f120eb3f193,https://open.spotify.com/album/4Gfnly5CzMJQqkUFfoHaP3,Linkin Park,https://open.spotify.com/artist/6XyY86QOPPrYVGvF9ch6wz
Are You Gonna Go My Way,2015-05-27T14:27:56Z,3:31,73,1,https://open.spotify.com/track/45Ia1U4KtIjAPPU7Wv1Sea,https://p.scdn.co/mp3-preview/ff5c787309e667cb1c4c6bb5fb58329fd22dce08?cid=2490920ce5574a1a9b97a3e366c39dd3,Are You Gonna Go My Way,1993-03-09,11,https://i.scdn.co/image/ab67616d00001e02542d87e4d1512bf7facb3860,https://open.spotify.com/album/35LzZH7Fgog8lf1hfcdoMQ,Lenny Kravitz,https://open.spotify.com/artist/5gznATMVO85ZcLTkE9ULU7
Rock N' Roll,2015-05-27T14:27:56Z,3:52,0,5,https://open.spotify.com/track/6klCUOsSWcPkIYuF4RKYwK,,Lez Zeppelin,2007-07-10,8,https://i.scdn.co/image/ab67616d00001e023fd7e6e348ec01e5644735af,https://open.spotify.com/album/6kTKatDLQfs5SGm2ADJ2Qi,Lez Zeppelin,https://open.spotify.com/artist/2mxZKvhXsorfBbicLez7Hr
Kashmir - 1990 Remaster,2015-05-27T14:27:55Z,8:28,69,6,https://open.spotify.com/track/2nVHqZbOGkKWzlcy1aMbE7,https://p.scdn.co/mp3-preview/13b2c47c98132f80a5ce12d8a4ceb192ba7a4345?cid=2490920ce5574a1a9b97a3e366c39dd3,Physical Graffiti (1994 Remaster),1975-02-24,15,https://i.scdn.co/image/ab67616d00001e022abc2d86a442efb6cc631d0a,https://open.spotify.com/album/1lZahjeu4AhPkg9JARZr5F,Led Zeppelin,https://open.spotify.com/artist/36QJpDe2go2KgaRleHCDTp
Use Somebody,2015-05-27T14:27:53Z,3:50,76,4,https://open.spotify.com/track/5VGlqQANWDKJFl0MBG3sg2,https://p.scdn.co/mp3-preview/c1f5819057f7528777163bf7d75bf8609553c5be?cid=2490920ce5574a1a9b97a3e366c39dd3,Only By The Night,2008-09-23,11,https://i.scdn.co/image/ab67616d00001e022519d01c0cca06f134eeadd8,https://open.spotify.com/album/5CZR6ljD0x9fTiS4mh9wMp,Kings of Leon,https://open.spotify.com/artist/2qk9voo8llSGYcZ6xrBzKx
Sex on Fire,2015-05-27T14:27:52Z,3:23,80,3,https://open.spotify.com/track/0ntQJM78wzOLVeCUAW7Y45,https://p.scdn.co/mp3-preview/8cca3506fa42dd9cc51a761386d064b502d1a4c6?cid=2490920ce5574a1a9b97a3e366c39dd3,Only By The Night,2008-09-23,11,https://i.scdn.co/image/ab67616d00001e022519d01c0cca06f134eeadd8,https://open.spotify.com/album/5CZR6ljD0x9fTiS4mh9wMp,Kings of Leon,https://open.spotify.com/artist/2qk9voo8llSGYcZ6xrBzKx
