name,followers,popularity,genres,image_url,external_url
Billie Eilish,34163058,93,"['electropop', 'pop']",https://i.scdn.co/image/dc74e8e210274fd6107a795db2455c1e03730667,https://api.spotify.com/v1/artists/6qqNVTkY8uBg9cP3Jd7DAH
The Dreamers,36,1,[],https://i.scdn.co/image/fac4a68b948b6c58730595dc2afe666332831cb1,https://api.spotify.com/v1/artists/7rvnOfv3iVGsg7jmnSrmrK
