name,followers,popularity,genres,image_url,external_url
Bullet For My Valentine,2115519.0,72.0,"['alternative metal', 'melodic metalcore', 'metalcore', 'nu metal', 'pop punk', 'uk metalcore', 'welsh metal']",https://i.scdn.co/image/5a380a9e558ae882ade8022fe0bd75bac8367cfe,https://open.spotify.com/artist/7iWiAD5LLKyiox2grgfmUT
Ensiferum,223875.0,55.0,"['finnish metal', 'folk metal', 'melodic death metal', 'metal', 'power metal', 'viking metal']",https://i.scdn.co/image/b513ad18e11d9b07546b23e9f3f7b1892ae0f573,https://open.spotify.com/artist/0krXCIkthz13P8o0v2tksH
Future World Music,45704.0,47.0,['epicore'],https://i.scdn.co/image/6d80d4e10b656533c449dab6718d7019792ef8d2,https://open.spotify.com/artist/6gmhrHojnyp0SfG4WwJgIE
Epica,572607.0,61.0,"['dutch metal', 'gothic metal', 'gothic symphonic metal', 'neo classical metal', 'opera metal', 'power metal', 'progressive metal', 'symphonic metal']",https://i.scdn.co/image/f92856918ff9e5b0be2f092d074cc297fff25f14,https://open.spotify.com/artist/5HA5aLY3jJV7eimXWkRBBp
Efisio Cross,6983.0,43.0,['epicore'],https://i.scdn.co/image/d8651d73704bdd18000c47ae3a0ae9456fe32928,https://open.spotify.com/artist/4AeQ7Pcq0mxxRuKjxDtvCk
Iván Torrent,40248.0,51.0,['epicore'],https://i.scdn.co/image/0d83ebb5b43e07c556b91150d82ef67c8040675e,https://open.spotify.com/artist/3C6hf9ZIza3e2f2Q3XwfcO
Nick Phoenix,15143.0,55.0,"['epicore', 'scorecore', 'video game music']",https://i.scdn.co/image/ab67616d00001e02b39c2cbabff56ac3c55b6f4e,https://open.spotify.com/artist/3EvzCyNmY3kbUkMawjsndF
Helloween,742990.0,63.0,"['german metal', 'hard rock', 'metal', 'neo classical metal', 'old school thrash', 'power metal', 'progressive metal', 'rock', 'speed metal']",https://i.scdn.co/image/40135b5a51071fce49953b9516b2a42a28cd32a5,https://open.spotify.com/artist/4pQN0GB0fNEEOfQCaWotsY
Arch Enemy,604797.0,61.0,"['alternative metal', 'death metal', 'melodic death metal', 'metal', 'nu metal', 'power metal', 'slayer', 'swedish death metal', 'swedish metal']",https://i.scdn.co/image/42b234b54c32d78a67ac6a59d3d90f1c87d6e4d8,https://open.spotify.com/artist/0DCw6lHkzh9t7f8Hb4Z0Sx
Jason Richardson,35888.0,48.0,"['djent', 'shred']",https://i.scdn.co/image/b78f46bc76ec43bea5ba30bf0f1281644ec3c484,https://open.spotify.com/artist/4fsZkYcSEUEvZK2tEjzrVY
Eluveitie,379187.0,60.0,"['bow pop', 'celtic metal', 'celtic rock', 'folk metal', 'hurdy-gurdy', 'melodic death metal', 'power metal', 'swiss metal']",https://i.scdn.co/image/ddf0debf9857d12855f44287829ceca0e8fd4d62,https://open.spotify.com/artist/5X0N2k3qMnI8kSrGJT3kfT
Sentenced,64151.0,48.0,"['finnish death metal', 'finnish metal', 'gothic metal', 'melodic death metal', 'metal', 'oulu metal']",https://i.scdn.co/image/f2b06ab3b521d285f59cea442a729bfb70d381be,https://open.spotify.com/artist/5jQPKWBobu6cJwGSbbqgCk
Within Temptation,854146.0,67.0,"['dutch metal', 'gothic metal', 'gothic symphonic metal', 'power metal', 'symphonic metal']",https://i.scdn.co/image/21f484d83b6b4f0cb60da6848fdf06a011d525b8,https://open.spotify.com/artist/3hE8S8ohRErocpkY7uJW4a
Steve Jablonsky,135148.0,62.0,"['epicore', 'scorecore', 'soundtrack', 'video game music']",https://i.scdn.co/image/1eb0961d52be1ea6cddf36d3bd41defd80d2dc41,https://open.spotify.com/artist/5Il8YjuVAWkWNH2xgjFMpF
Audiomachine,179861.0,63.0,"['epicore', 'scorecore', 'video game music']",https://i.scdn.co/image/ab67616d00001e02b2e5eb4dfb5d1cb7c90526b9,https://open.spotify.com/artist/5F4ObszoeVebqtc0B3XqJa
Modern Day Babylon,31343.0,35.0,"['djent', 'instrumental progressive metal']",https://i.scdn.co/image/ab67616d00001e020e5e3a89c684deb132a7c97c,https://open.spotify.com/artist/1KkwPJo8M1KmVs5qSlkxAa
Victorius,9032.0,36.0,"['melodic metal', 'symphonic power metal']",https://i.scdn.co/image/1fca58b254e6584a91682462d05207e398f1e7b9,https://open.spotify.com/artist/2INeE2VBbawRQNI6ezc4lN
Turilli / Lione Rhapsody,5618.0,32.0,"['italian power metal', 'melodic metal']",https://i.scdn.co/image/ab6772690000dd2295ef0e0a4594750523dc54ff,https://open.spotify.com/artist/4jp6jGwANHkhNr6gbJNhiy
Kalmah,86795.0,44.0,"['finnish death metal', 'finnish metal', 'folk metal', 'melodic death metal', 'metal', 'oulu metal', 'symphonic black metal']",https://i.scdn.co/image/91bba9f6fe7794c6aa89748e09266197e18b23b0,https://open.spotify.com/artist/2YPVtFn6SsYNntkmrdDpGF
Draconian,74553.0,46.0,"['doom metal', 'gothic metal', 'gothic symphonic metal', 'melodic death metal', 'swedish doom metal', 'swedish metal', 'symphonic black metal']",https://i.scdn.co/image/61ba5ba26e07a09ee7a8c3458f7f52a580e4547b,https://open.spotify.com/artist/1TX9g1uSl0B0DQIE9lBqmU
Damnation Angels,7711.0,33.0,"['melodic metal', 'melodic power metal', 'symphonic power metal']",https://i.scdn.co/image/1440db784980f5ee30fd2641269c138fdc7fb21b,https://open.spotify.com/artist/2eEhQPfMLCsfp86DtyMH2D
Angel Vivaldi,65045.0,44.0,"['djent', 'instrumental progressive metal', 'shred']",https://i.scdn.co/image/8a4d2e201db94f1fcbaedd9cf2528426c0580af0,https://open.spotify.com/artist/4IvneyseUnh42KeTx1icxK
Dark Sarah,21899.0,41.0,"['gothic metal', 'gothic symphonic metal', 'melodic metal', 'slayer', 'symphonic metal', 'symphonic power metal']",https://i.scdn.co/image/2fff3358792c84f827e978ee82033a403792d480,https://open.spotify.com/artist/6TvwiAPxsB2Zj2o8bNlogk
Epic Score,55620.0,54.0,['epicore'],https://i.scdn.co/image/ab67616d00001e02091d5bfaa6aaf8e8051cc6f2,https://open.spotify.com/artist/4Kyb02r7dR3H1PH7pYkb8X
Sabaton,1117050.0,77.0,"['metal', 'power metal', 'swedish metal', 'swedish power metal']",https://i.scdn.co/image/508b65d5e0ae5dae0436804d16051ad3029afe41,https://open.spotify.com/artist/3o2dn2O0FCVsWDFSh8qxgG
