name,followers,popularity,genres,image_url,external_url
Efisio Cross,6983,43,['epicore'],https://i.scdn.co/image/d8651d73704bdd18000c47ae3a0ae9456fe32928,https://api.spotify.com/v1/artists/4AeQ7Pcq0mxxRuKjxDtvCk
Dragony,11838,40,"['austrian metal', 'melodic metal', 'melodic power metal', 'power metal', 'symphonic power metal']",https://i.scdn.co/image/de4705332d91db723847367c0115400b316c75bd,https://api.spotify.com/v1/artists/4ZGFYwFpBWxq6FxqilvRJT
Turilli / Lione Rhapsody,5618,32,"['italian power metal', 'melodic metal']",https://i.scdn.co/image/ab6772690000dd2295ef0e0a4594750523dc54ff,https://api.spotify.com/v1/artists/4jp6jGwANHkhNr6gbJNhiy
Majestica,8347,38,"['christian power metal', 'melodic metal', 'swedish power metal', 'symphonic power metal']",https://i.scdn.co/image/3b78ac4a3125884fea31e767ad1cc3fc5e24c681,https://api.spotify.com/v1/artists/52lkxAYfC9ypaPJ2EB22ki
In Flames,813008,69,"['alternative metal', 'gothenburg metal', 'melodic death metal', 'melodic metalcore', 'metal', 'nu metal', 'swedish death metal', 'swedish metal']",https://i.scdn.co/image/821e74e9b668efb8a98b2866f4788ed2f4dd45a0,https://api.spotify.com/v1/artists/57ylwQTnFnIhJh4nu4rxCs
Audiomachine,179861,63,"['epicore', 'scorecore', 'video game music']",https://i.scdn.co/image/ab67616d00001e02b2e5eb4dfb5d1cb7c90526b9,https://api.spotify.com/v1/artists/5F4ObszoeVebqtc0B3XqJa
Sirenia,149389,47,"['gothic metal', 'gothic symphonic metal', 'melodic metal', 'norwegian metal', 'slayer', 'symphonic metal']",https://i.scdn.co/image/78c60faa3f8ae8a9042fabcd050a17b534bcc85c,https://api.spotify.com/v1/artists/5FXMcILCOMjljRTV6cLoiE
Epica,572607,61,"['dutch metal', 'gothic metal', 'gothic symphonic metal', 'neo classical metal', 'opera metal', 'power metal', 'progressive metal', 'symphonic metal']",https://i.scdn.co/image/f92856918ff9e5b0be2f092d074cc297fff25f14,https://api.spotify.com/v1/artists/5HA5aLY3jJV7eimXWkRBBp
Powerwolf,471600,68,"['german metal', 'metal', 'power metal', 'progressive metal']",https://i.scdn.co/image/893687bb1a0565038fbd18f635027675ffccf9bb,https://api.spotify.com/v1/artists/5HFkc3t0HYETL4JeEbDB1v
Steve Jablonsky,135148,62,"['epicore', 'scorecore', 'soundtrack', 'video game music']",https://i.scdn.co/image/1eb0961d52be1ea6cddf36d3bd41defd80d2dc41,https://api.spotify.com/v1/artists/5Il8YjuVAWkWNH2xgjFMpF
Eluveitie,379187,60,"['bow pop', 'celtic metal', 'celtic rock', 'folk metal', 'hurdy-gurdy', 'melodic death metal', 'power metal', 'swiss metal']",https://i.scdn.co/image/ddf0debf9857d12855f44287829ceca0e8fd4d62,https://api.spotify.com/v1/artists/5X0N2k3qMnI8kSrGJT3kfT
Evanescence,2807109,75,['alternative metal'],https://i.scdn.co/image/f0493213ea76e7a4c9c8bb54a423c5840e4cbb24,https://api.spotify.com/v1/artists/5nGIFgo0shDenQYSE0Sn7c
Dragonland,49862,37,"['melodic metal', 'neo classical metal', 'power metal', 'swedish power metal', 'symphonic metal', 'symphonic power metal']",https://i.scdn.co/image/a90f1cd118186d2948d96e3d7eae28498e784841,https://api.spotify.com/v1/artists/5qwH9gKvchSfuv8V6pBU71
Thomas Bergersen,168534,69,"['epicore', 'soundtrack', 'video game music']",https://i.scdn.co/image/9cc2b715294ec21bebc2629a257d302b98ec9ba6,https://api.spotify.com/v1/artists/6BF0bXbsdujMSMeFZBGcBq
Sōlborn,326,10,['symphonic metal'],https://i.scdn.co/image/ab67616d00001e0283aa6293be8fb653eaed8bc5,https://api.spotify.com/v1/artists/6OZxe9BMfBya7y1PkoZl0h
Future World Music,45704,47,['epicore'],https://i.scdn.co/image/6d80d4e10b656533c449dab6718d7019792ef8d2,https://api.spotify.com/v1/artists/6gmhrHojnyp0SfG4WwJgIE
