song_name,added_at,song_duration,song_popularity,song_number_in_album,song_external_url,song_preview_url,album_name,album_release_date,album_total_tracks,album_image_url,album_external_url,artist_name,artist_external_url
Presence of Mind,2020-11-07T12:50:08Z,4:16,44,1,https://open.spotify.com/track/59S8Ygd3NlTfadqCyBiKDz,https://p.scdn.co/mp3-preview/c4e1e46fff7b0615f213429184a7bc0a43db794c?cid=2490920ce5574a1a9b97a3e366c39dd3,The Dark Delight,2020-04-03,13,https://i.scdn.co/image/ab67616d00001e02e130d1576c55aa9b9d166442,https://open.spotify.com/album/44k8riSJcKxQH5hIX2s1G7,Dynazty,https://open.spotify.com/artist/5deRBvKxJssHVa9n6B7tWV
Take Me Away,2020-11-05T13:57:33Z,4:06,35,1,https://open.spotify.com/track/7gDSMHIDjjZpcPCdiu6jIn,https://p.scdn.co/mp3-preview/abae9a350979eb8074ff7c23242fc416caf4a816?cid=2490920ce5574a1a9b97a3e366c39dd3,Epicon,2008-08-26,12,https://i.scdn.co/image/ab67616d00001e025a173a0674fe35180dde6e0f,https://open.spotify.com/album/2VcligsCHJ7znhET1KPEHM,Globus,https://open.spotify.com/artist/2SrDoQLTZqsVi8Vg1UdHao
Prometheus,2020-11-04T16:57:39Z,5:06,30,8,https://open.spotify.com/track/78EELjqOysiTFwJVOlsQmx,https://p.scdn.co/mp3-preview/8cceca16b2136242acf75e4f3cf5222c23285b27?cid=2490920ce5574a1a9b97a3e366c39dd3,Prometheus - Symphonia Ignis Divinus,2015-06-19,12,https://i.scdn.co/image/ab67616d00001e02b0a5ef477299a695a682f1b2,https://open.spotify.com/album/4hzsqjNC4hIbkIUvwgia0L,Luca Turilli's Rhapsody,https://open.spotify.com/artist/0PRRjT3oYRbOuybmBXzVwP
My Life for One More Day,2020-11-04T13:05:03Z,6:51,21,13,https://open.spotify.com/track/7uX9Xdk7t5S0fidhjlgPv5,https://p.scdn.co/mp3-preview/4f0f4b94c35c7b19450728474e3d02920d26d45a?cid=2490920ce5574a1a9b97a3e366c39dd3,Keeper of the Seven Keys: The Legacy,2016-09-09,13,https://i.scdn.co/image/ab67616d00001e0280ed76071ce9cea793e8baca,https://open.spotify.com/album/3CwKak7o1LLHDkGIt3hOz9,Helloween,https://open.spotify.com/artist/4pQN0GB0fNEEOfQCaWotsY
Palladio,2020-11-03T11:17:59Z,3:54,45,2,https://open.spotify.com/track/1ALiG3jOB2tOfKiAWscWYQ,https://p.scdn.co/mp3-preview/f60048fe8da8990ddd96d422fb862e2bf473b2f0?cid=2490920ce5574a1a9b97a3e366c39dd3,Escala,2009-05-25,11,https://i.scdn.co/image/ab67616d00001e0236535da03cd8bb08d73d229f,https://open.spotify.com/album/3jAldd2C0JtIYsLPDusbfM,Escala,https://open.spotify.com/artist/20VIE9Okvl7RfmuCsVlwxb
Heading for the Dawn,2020-11-02T18:41:31Z,4:04,14,6,https://open.spotify.com/track/1zAR7Y8Ro4ntQnRWSRQMQ7,https://p.scdn.co/mp3-preview/b51be0f686738db4227f5ec429b2c51c9fec2c0c?cid=2490920ce5574a1a9b97a3e366c39dd3,Days Of Defiance,2010-10-25,14,https://i.scdn.co/image/ab67616d00001e02a8ad2e92c4d47f9f469a490c,https://open.spotify.com/album/0SIQPnenLBRBunhBVxrADD,Firewind,https://open.spotify.com/artist/70I9vE7YTwKmelfEplXc5r
Until You Break,2020-11-02T11:22:45Z,4:01,32,1,https://open.spotify.com/track/4OdKjX4IPfxQrL11UNSvTn,https://p.scdn.co/mp3-preview/ed81c2f42db7e8418fabda909ee410caca896f98?cid=2490920ce5574a1a9b97a3e366c39dd3,Until You Break,2017-05-11,11,https://i.scdn.co/image/ab67616d00001e02b4a71dd4cc307e73adbd584e,https://open.spotify.com/album/4zcJ1o9w2QIE4nlJb3HFRs,End of the Dream,https://open.spotify.com/artist/3XasyudrgZsb1ENK3rbZBr
Destiny,2020-11-01T19:20:07Z,3:54,21,6,https://open.spotify.com/track/2M2O7NJvTZWqc8CJ6qjMgV,https://p.scdn.co/mp3-preview/85574bcb0d79132e510ea55a52cff55cd674811b?cid=2490920ce5574a1a9b97a3e366c39dd3,The End of Life,2008-07-13,11,https://i.scdn.co/image/ab67616d00001e028c53610ffff5cc06b03f4ded,https://open.spotify.com/album/1ni5oQyqSaNv0v2kvodrzT,UnSun,https://open.spotify.com/artist/6gOet6ki04ZkASl49nF37y
Across the Seas,2020-10-31T18:57:43Z,7:22,24,7,https://open.spotify.com/track/26Gtu1FnszNCZLAcNDu4ko,https://p.scdn.co/mp3-preview/214ab90dba43b3b570b668a58809815035a64d6f?cid=2490920ce5574a1a9b97a3e366c39dd3,The Zeramin Game,2020-09-18,12,https://i.scdn.co/image/ab67616d00001e0216443946225db2e8da5356be,https://open.spotify.com/album/1FvmXuMR7kFiRzaGVgogik,Memories Of Old,https://open.spotify.com/artist/3jwxNFNe7BHnFTas8X2cGS
Princess of the Night,2020-10-31T14:04:57Z,6:23,35,7,https://open.spotify.com/track/0ZvTvX3V1gE6i0hNnN7zJs,https://p.scdn.co/mp3-preview/bde6eae607c830339f089901a34165e121f5c58f?cid=2490920ce5574a1a9b97a3e366c39dd3,Heart of Steel,2006-06-23,12,https://i.scdn.co/image/ab67616d00001e028b6d188fdfd7cc7c7d8d6980,https://open.spotify.com/album/4XkVW6NkWCLD3OYlBUxpHE,At Vance,https://open.spotify.com/artist/4alZ73UZp90icEjdKjSIxw
Some Day Soon,2020-10-31T11:32:45Z,4:53,29,5,https://open.spotify.com/track/0zxtp9x4mUurrcxZTZXPSg,https://p.scdn.co/mp3-preview/848e95fcc3dedb3fe45c1da164c72a1199592697?cid=2490920ce5574a1a9b97a3e366c39dd3,The Zeramin Game,2020-09-18,12,https://i.scdn.co/image/ab67616d00001e0216443946225db2e8da5356be,https://open.spotify.com/album/1FvmXuMR7kFiRzaGVgogik,Memories Of Old,https://open.spotify.com/artist/3jwxNFNe7BHnFTas8X2cGS
The Land of Xia,2020-10-31T11:19:08Z,6:00,27,3,https://open.spotify.com/track/3bel0OH4NQ7LXmRX0dFVMK,https://p.scdn.co/mp3-preview/1f980c91fb0e688cac4626a0203f31356af8ad30?cid=2490920ce5574a1a9b97a3e366c39dd3,The Zeramin Game,2020-09-18,12,https://i.scdn.co/image/ab67616d00001e0216443946225db2e8da5356be,https://open.spotify.com/album/1FvmXuMR7kFiRzaGVgogik,Memories Of Old,https://open.spotify.com/artist/3jwxNFNe7BHnFTas8X2cGS
Control the Storm,2020-10-31T09:03:25Z,4:14,26,4,https://open.spotify.com/track/46oovSPI68kVjUaPyildQZ,https://p.scdn.co/mp3-preview/773eeb623067767bb8c4ff63df80833fea2cf00b?cid=2490920ce5574a1a9b97a3e366c39dd3,April Rain,2009-02-09,12,https://i.scdn.co/image/ab67616d00001e02aa616ed255c1ea2c3b0dceba,https://open.spotify.com/album/4UN5Hq7cA7mrZpXLmi9Dnb,Delain,https://open.spotify.com/artist/6pIRdCtSE5hLFfIfcTAicI
Ghost Love Score - Remastered,2020-10-31T09:02:57Z,10:02,36,10,https://open.spotify.com/track/7fv394wVDUHzKZku8cQBXi,https://p.scdn.co/mp3-preview/6c05b3eec214cbec73bd4ab7ef96582da0cfa0c9?cid=2490920ce5574a1a9b97a3e366c39dd3,Decades,2018-03-09,22,https://i.scdn.co/image/ab67616d00001e020b54da220db8e0973d803ef1,https://open.spotify.com/album/7maywFP1bQZyit0l9l0VHb,Nightwish,https://open.spotify.com/artist/2NPduAUeLVsfIauhRwuft1
Silent Tears of Frozen Princess,2020-10-31T08:58:12Z,5:34,28,6,https://open.spotify.com/track/4eINd8bjEP5iT0oPKJfpUU,https://p.scdn.co/mp3-preview/7822c778d0e749f9857fdb65c4ff44215e1bc977?cid=2490920ce5574a1a9b97a3e366c39dd3,Tales from the Kingdom of Fife,2013-08-01,11,https://i.scdn.co/image/ab67616d00001e02b4251c7b0c01a10fe2ad5f0b,https://open.spotify.com/album/0jFgXktWjw4NYC7D77YYYE,Gloryhammer,https://open.spotify.com/artist/7dkEByOe0oHqc54qU4hwzV
Gates of Glory,2020-10-30T14:12:55Z,3:55,41,11,https://open.spotify.com/track/4k9NBJg9JVBPdgO1y0Rgc0,https://p.scdn.co/mp3-preview/bae508d16f509f1ff81a5f06806d3dc5a3015fa8?cid=2490920ce5574a1a9b97a3e366c39dd3,Tales of Ancient Prophecies,2014-06-06,11,https://i.scdn.co/image/ab67616d00001e021c5d4e4695659ec7a046364b,https://open.spotify.com/album/3rlhbGx5oqd5KslG3tAE9b,Twilight Force,https://open.spotify.com/artist/0tO6ALWmduAbneXoHmnl2T
Aerials,2020-10-29T22:24:36Z,3:55,74,14,https://open.spotify.com/track/4e9eGQYsOiBcftrWXwsVco,https://p.scdn.co/mp3-preview/17c08cf40c2f21a4b3e65fd092749a3e35e59b68?cid=2490920ce5574a1a9b97a3e366c39dd3,Toxicity,2001-09-04,15,https://i.scdn.co/image/ab67616d00001e0230d45198d0c9e8841f9a9578,https://open.spotify.com/album/6jWde94ln40epKIQCd8XUh,System Of A Down,https://open.spotify.com/artist/5eAWCfyUhZtHHtBdNk56l1
Mr. Jack,2020-10-29T22:24:07Z,4:09,59,7,https://open.spotify.com/track/4TYI2YExAWaIOpGP4y7AbI,https://p.scdn.co/mp3-preview/09499f9709120264e7e6f060f9c68b4e0c297f33?cid=2490920ce5574a1a9b97a3e366c39dd3,Steal This Album!,2002-11-26,16,https://i.scdn.co/image/ab67616d00001e027cf4c0d42c5b62c9deebdcd8,https://open.spotify.com/album/6lA1sGw7eCv27bcpd5E0wT,System Of A Down,https://open.spotify.com/artist/5eAWCfyUhZtHHtBdNk56l1
Tentative,2020-10-29T22:21:36Z,3:36,43,6,https://open.spotify.com/track/6LJ4cC9tJc3En13Hil6g0C,https://p.scdn.co/mp3-preview/c9b82ad269cb5d2e5971c418ae15f70c3b3c2c17?cid=2490920ce5574a1a9b97a3e366c39dd3,Hypnotize,2005-11-18,13,https://i.scdn.co/image/ab67616d00001e02a2982eadad9b21912ed6c2e8,https://open.spotify.com/album/1UeOoLhpWzpuM5cWQsbCXg,System Of A Down,https://open.spotify.com/artist/5eAWCfyUhZtHHtBdNk56l1
Viral,2020-10-29T22:15:39Z,3:01,59,4,https://open.spotify.com/track/23nQ0OXajph2n9yzYjP7Hs,https://p.scdn.co/mp3-preview/998b83aa04f9de1e4b71c44a77f3083262220e8e?cid=2490920ce5574a1a9b97a3e366c39dd3,Manifest,2020-10-02,12,https://i.scdn.co/image/ab67616d00001e02134792881db86df777a1b591,https://open.spotify.com/album/0i8Xkm6i0Ej627KFK7GqJa,Amaranthe,https://open.spotify.com/artist/2KaW48xlLnXC2v8tvyhWsa
Dark Love Empress,2020-10-29T21:50:01Z,4:43,34,3,https://open.spotify.com/track/29dRAchP2emg5m1dv390ZF,https://p.scdn.co/mp3-preview/4794e476d7100ccc651df97e6ea8e624c3d8a310?cid=2490920ce5574a1a9b97a3e366c39dd3,The Last Viking,2020-10-23,28,https://i.scdn.co/image/ab67616d00001e0254b205183f6b3ebacc531d8a,https://open.spotify.com/album/6u2x7rRVEjE2WsgJzS2lps,Leaves' Eyes,https://open.spotify.com/artist/63qODcvBCdG2kTguOJkEqJ
Fairy Tale,2020-10-29T14:30:23Z,6:56,50,7,https://open.spotify.com/track/491JAfxdUmokyNXVAHvaKY,https://p.scdn.co/mp3-preview/3e4d0465a010b3014aefa55461074ca6c274b2cb?cid=2490920ce5574a1a9b97a3e366c39dd3,Ritual,2002-08-20,10,https://i.scdn.co/image/ab67616d00001e020be199bbe7ae13e71afa2a5c,https://open.spotify.com/album/4cz4DkbeoFekanRMlbnZEp,Shaman,https://open.spotify.com/artist/2THaGrUq7RPnj8Uax9zQ1m
The Magic of the Wizard's Dream,2020-10-29T14:10:05Z,4:30,29,5,https://open.spotify.com/track/0C8SSfZIRllA7yF8o9oq7x,https://p.scdn.co/mp3-preview/f229d6bdc8ab5d85f8e1b86d1cf888a7943f54f4?cid=2490920ce5574a1a9b97a3e366c39dd3,Symphony of Enchanted Lands II (The Dark Secret),2004-09-27,12,https://i.scdn.co/image/ab67616d00001e023111df8989980239a5ebfadd,https://open.spotify.com/album/1Z4u7LoTBGMMnuXh5MXHSE,Rhapsody Of Fire,https://open.spotify.com/artist/2GnCQNJbs4xqFulqAdAg2U
Human,2020-10-29T12:09:16Z,5:09,41,5,https://open.spotify.com/track/1ojotvJWLsbEsmLV6gl0cM,https://p.scdn.co/mp3-preview/f5c6791ca8c54c58a11b5c39108001d5af05d777?cid=2490920ce5574a1a9b97a3e366c39dd3,Hørizøns,2020-06-19,13,https://i.scdn.co/image/ab67616d00001e02ab0caa4f78c550572d8c56dc,https://open.spotify.com/album/0thD1dOyYRoUBK3gzj2TOp,Beyond The Black,https://open.spotify.com/artist/6swnqiL41Bd4gO2fnAXXrf
Siege,2020-10-29T10:31:47Z,6:06,32,1,https://open.spotify.com/track/2M87J8uPzYw3ZbUvgdYgRp,https://p.scdn.co/mp3-preview/060051c0be1280efc256ccd24cfb67b34ac99ebc?cid=2490920ce5574a1a9b97a3e366c39dd3,Karelian Hills,2018-04-20,8,https://i.scdn.co/image/ab67616d00001e02e0376f9a549b34d22c6c8644,https://open.spotify.com/album/5tVitHKnboHHvb3YVHG2U9,Psychework,https://open.spotify.com/artist/4uKphGSJb3SgI2gsAbcCPp
Stargazer,2020-10-27T16:55:11Z,5:07,20,1,https://open.spotify.com/track/5Gh42UxuBfVPmrEtriF9ho,https://p.scdn.co/mp3-preview/92e0c3f7f3561aac5921e846557e9f83f6e5eed5?cid=2490920ce5574a1a9b97a3e366c39dd3,Decennium,2017-05-05,14,https://i.scdn.co/image/ab67616d00001e028f52a2606053859c222c32ed,https://open.spotify.com/album/56hNvxq730kvbuZqsKg7Ne,Seven Kingdoms,https://open.spotify.com/artist/0PMYvG0U25tgSi8jQExPAC
Blackened Sky,2020-10-27T15:16:48Z,4:36,0,1,https://open.spotify.com/track/6v12qdjliHhEz4AyyYggZ7,https://p.scdn.co/mp3-preview/da15addf35fd0ac6394e5919dc5864e1181f474d?cid=2490920ce5574a1a9b97a3e366c39dd3,Blackened Sky,2020-08-07,1,https://i.scdn.co/image/ab67616d00001e02e69ccbf4ff4633ba83b913f1,https://open.spotify.com/album/4JggpKmgOtfQ8sLBPHDrgj,Legion,https://open.spotify.com/artist/3NgA6413rgfQCPwidqHmvs
Neverland,2020-10-27T14:42:34Z,5:00,34,6,https://open.spotify.com/track/3cltha6ZPutKM8YmRBBb9L,https://p.scdn.co/mp3-preview/09563f3e748a1a852dd3f22da61c0c99ece7bd23?cid=2490920ce5574a1a9b97a3e366c39dd3,"The Metal Opera, Pt. 2",2002-08-26,10,https://i.scdn.co/image/ab67616d00001e02e9a45a0cc00590e7997c94ac,https://open.spotify.com/album/4uXDvGLWSqdVuaZEIeMyNs,Avantasia,https://open.spotify.com/artist/1Ih0fEQQsy9EeAJbYEeQRa
The Land Of The Wintersun,2020-10-24T12:26:18Z,6:16,18,2,https://open.spotify.com/track/0sYRLD1fwOCtzVyF05ROjA,https://p.scdn.co/mp3-preview/2b014054ca060f9aa8a62fd22168048189ce2ccb?cid=2490920ce5574a1a9b97a3e366c39dd3,Sunrise In Riverland,2001-01-01,12,https://i.scdn.co/image/ab67616d00001e028ba965b092970cc259a8b178,https://open.spotify.com/album/2lhXNPdJFrB0E8vnv8xOVY,Insania,https://open.spotify.com/artist/5PgpbJGDEilZcBglUPMMPl
Mighty Polish Tank,2020-10-24T12:07:02Z,3:54,36,1,https://open.spotify.com/track/2plihDAfGT5w8vCxcXjztO,https://p.scdn.co/mp3-preview/d93353bdf203f23fc339fc1e3087a12392cf011b?cid=2490920ce5574a1a9b97a3e366c39dd3,Mighty Polish Tank,2020-06-24,1,https://i.scdn.co/image/ab67616d00001e024cb6d0d5956730aa347ea397,https://open.spotify.com/album/4ip7CQaFi95YxzoCZG0SF1,Sabadu,https://open.spotify.com/artist/607n9JAE5u7CeBNqgW2LEx
SKG,2020-10-24T07:28:09Z,5:23,13,10,https://open.spotify.com/track/1r2ZbUtoHCdbh7fh5EXopm,https://p.scdn.co/mp3-preview/c5f3a305644d67706ac408b76a1eed622783bfe7?cid=2490920ce5574a1a9b97a3e366c39dd3,Days Of Defiance,2010-10-25,14,https://i.scdn.co/image/ab67616d00001e02a8ad2e92c4d47f9f469a490c,https://open.spotify.com/album/0SIQPnenLBRBunhBVxrADD,Firewind,https://open.spotify.com/artist/70I9vE7YTwKmelfEplXc5r
Beyond Love,2020-10-24T07:25:02Z,4:13,35,17,https://open.spotify.com/track/3xRnjRUsg5fGseA2PeDd5I,https://p.scdn.co/mp3-preview/2c102aaf1ff9b5ee47918a429f204f72ff0c8dda?cid=2490920ce5574a1a9b97a3e366c39dd3,Immortalys,2017-12-22,18,https://i.scdn.co/image/ab67616d00001e029b2ffcb718c4c8d08ff3a2e4,https://open.spotify.com/album/2duESsLbpGVnrK2f5CIqJz,Iván Torrent,https://open.spotify.com/artist/3C6hf9ZIza3e2f2Q3XwfcO
And We Run (feat. Xzibit),2020-10-23T18:27:48Z,3:50,49,3,https://open.spotify.com/track/1mMTrYle62J5peGGsVbdm6,https://p.scdn.co/mp3-preview/af524142f40dcacf2b56126bce518514fde5af2f?cid=2490920ce5574a1a9b97a3e366c39dd3,Hydra,2014-02-04,10,https://i.scdn.co/image/ab67616d00001e027cad5dc3a102cbe39e0e226a,https://open.spotify.com/album/7lyT5jYlYXRguuyfW5b08A,Within Temptation,https://open.spotify.com/artist/3hE8S8ohRErocpkY7uJW4a
My Heart,2020-10-23T18:02:30Z,3:51,28,4,https://open.spotify.com/track/2zV5yrH79u2FGfKStUEt84,https://p.scdn.co/mp3-preview/bcb5e8b8d5a6f64dee08c186853ca70c76ce289b?cid=2490920ce5574a1a9b97a3e366c39dd3,In Shadows Lost From The Brave,2008-01-01,12,https://i.scdn.co/image/ab67616d00001e0285f84650e5be4654f25d9a38,https://open.spotify.com/album/6N7G79EUkZRvaXw7eHprpr,Saint Deamon,https://open.spotify.com/artist/3N3B6aZbGPNDiW5aZesnoG
Supernova,2020-10-23T15:10:29Z,4:33,36,1,https://open.spotify.com/track/4trKcjZo795LQ45pjzdxWm,https://p.scdn.co/mp3-preview/66fa61353cab346bab576eff1759564fe14ad154?cid=2490920ce5574a1a9b97a3e366c39dd3,Supernova,2016-11-13,1,https://i.scdn.co/image/ab67616d00001e02660ca442c7d7e7b14a28c37f,https://open.spotify.com/album/59SwTtGXSxFxH1mQp53ExW,Andromida,https://open.spotify.com/artist/4MRGrA70WS54oeDLbIWrTr
Skyrim Piano Medley,2020-10-23T12:00:14Z,6:35,30,2,https://open.spotify.com/track/6kRRk90BugN8uSfTjar4hV,https://p.scdn.co/mp3-preview/d7f98926236ae331cc04f8e43cdf242417cc70c1?cid=2490920ce5574a1a9b97a3e366c39dd3,Video Game Piano Covers,2015-06-11,13,https://i.scdn.co/image/ab67616d00001e026f64cc99d36dd5fdcbf1988d,https://open.spotify.com/album/3K6t52eVOzioAiKtv5eJv1,Claire Waluch,https://open.spotify.com/artist/3ErTsz5bXN3NVidVWpel1g
The Rat Pack,2020-10-22T14:27:46Z,4:05,28,3,https://open.spotify.com/track/51CnA1CmnXkQH0GsbCaMoO,https://p.scdn.co/mp3-preview/89e8d9bfc8db8d80c6e4a5e9a2984f3175e28027?cid=2490920ce5574a1a9b97a3e366c39dd3,Above the Sky,2019-06-07,12,https://i.scdn.co/image/ab67616d00001e02c097a06bab3b8045b498e28c,https://open.spotify.com/album/21Ddhc4WxWEWaRZbnQiOeS,Majestica,https://open.spotify.com/artist/52lkxAYfC9ypaPJ2EB22ki
The Human Paradox,2020-10-22T13:05:28Z,4:22,48,1,https://open.spotify.com/track/5aTzDzHFJom3lMA8QFv6PE,https://p.scdn.co/mp3-preview/347453c5eafcacf5af6acc35da4bfec008465485?cid=2490920ce5574a1a9b97a3e366c39dd3,Titanic Mass,2016-04-15,13,https://i.scdn.co/image/ab67616d00001e02a22e875e473322c7c7ccd53c,https://open.spotify.com/album/6dWip7Y2FVEPTrioXKlgbO,Dynazty,https://open.spotify.com/artist/5deRBvKxJssHVa9n6B7tWV
"Game of Thrones / Skyrim / Pirates of the Caribbean Heavy Metal Medley (From ""Game of Thrones"")",2020-10-19T15:15:19Z,2:34,32,2,https://open.spotify.com/track/3b6COldjMVzUzdsVrk3qKh,https://p.scdn.co/mp3-preview/2fae366aef4ccb718b235698e82313c142c6e8b0?cid=2490920ce5574a1a9b97a3e366c39dd3,Game of Thrones heavy metal and acoustic remixes,2016-06-16,5,https://i.scdn.co/image/ab67616d00001e0265e4d66ed6ba294c835727ad,https://open.spotify.com/album/4ieVzwE7B00seHoP6ugVwY,Charlie Parra del Riego,https://open.spotify.com/artist/31Eoi17HcQM7ElqMMXIUU3
The First Snow,2020-10-19T13:08:53Z,10:58,36,1,https://open.spotify.com/track/6vzi2VdyRFaD70XSNXTAo1,https://p.scdn.co/mp3-preview/037d024c84a6571312282da322e15186f78cf052?cid=2490920ce5574a1a9b97a3e366c39dd3,The First Snow,2018-02-23,1,https://i.scdn.co/image/ab67616d00001e020b8c638c3b98a323572978e4,https://open.spotify.com/album/0bEnGW8WzvwRxA3XCwbVMe,Lustre,https://open.spotify.com/artist/0kcwQz8MibbVtQKuXJuBym
From the Flame,2020-10-18T12:43:29Z,3:51,48,3,https://open.spotify.com/track/1tBxs9BqNlBXbIxVaCBrv5,https://p.scdn.co/mp3-preview/3584dfb99c809945a0c76decf5a785b4c17ca178?cid=2490920ce5574a1a9b97a3e366c39dd3,Malina,2017-08-25,11,https://i.scdn.co/image/ab67616d00001e028fd7578cb75dd30b4fdde9df,https://open.spotify.com/album/0DvboP39IwpnJU9QrKIpDW,Leprous,https://open.spotify.com/artist/4lgrzShsg2FLA89UM2fdO5
Follow Your Dream,2020-10-18T09:18:36Z,2:48,30,20,https://open.spotify.com/track/1ZYoAJ05LtgLrECCf6IjZ3,https://p.scdn.co/mp3-preview/b175024d25bcfc261a3074a405b52236c1a3c3f9?cid=2490920ce5574a1a9b97a3e366c39dd3,Zero Hour,2014-12-09,20,https://i.scdn.co/image/ab67616d00001e02b94e29c278be2428f93972fc,https://open.spotify.com/album/4UtdMGOr7DK3tOhDYJ5NYN,Future World Music,https://open.spotify.com/artist/6gmhrHojnyp0SfG4WwJgIE
Soldier Side,2020-10-15T15:29:26Z,3:40,46,12,https://open.spotify.com/track/4gQvyUEUYBWwNiUlN19ZTG,https://p.scdn.co/mp3-preview/20809ae873a97141e44f0922a24c709b9141649f?cid=2490920ce5574a1a9b97a3e366c39dd3,Hypnotize,2005-11-18,13,https://i.scdn.co/image/ab67616d00001e02a2982eadad9b21912ed6c2e8,https://open.spotify.com/album/1UeOoLhpWzpuM5cWQsbCXg,System Of A Down,https://open.spotify.com/artist/5eAWCfyUhZtHHtBdNk56l1
Waterfall,2020-10-15T12:25:50Z,4:04,40,7,https://open.spotify.com/track/4vdcD3AH3bhRN5nJVYZVsF,https://p.scdn.co/mp3-preview/3abee6fa0f95b9338b6f3f572ae821e5617c0931?cid=2490920ce5574a1a9b97a3e366c39dd3,The Dark Delight,2020-04-03,13,https://i.scdn.co/image/ab67616d00001e02e130d1576c55aa9b9d166442,https://open.spotify.com/album/44k8riSJcKxQH5hIX2s1G7,Dynazty,https://open.spotify.com/artist/5deRBvKxJssHVa9n6B7tWV
Dinosaur Warfare,2020-10-15T08:34:48Z,4:11,34,2,https://open.spotify.com/track/3HHMfgLAExkyFF290ixjOx,https://p.scdn.co/mp3-preview/cdc70340af4a2b8eab3bfffcd829f7dda0e484ba?cid=2490920ce5574a1a9b97a3e366c39dd3,Dinosaur Warfare - Legend of the Power Saurus,2018-01-26,6,https://i.scdn.co/image/ab67616d00001e02e12ba9b89e2746f11fb56001,https://open.spotify.com/album/4otQ24BswE5AvGv5NVfLXo,Victorius,https://open.spotify.com/artist/2INeE2VBbawRQNI6ezc4lN
"A Beautiful Song (From ""NieR: Automata"")",2020-10-12T10:19:58Z,6:45,36,3,https://open.spotify.com/track/4kxsA71XQQKICBoxAvoQMw,https://p.scdn.co/mp3-preview/9b76ec97ee18c1ed8fdee69a81ecbe6089bdae11?cid=2490920ce5574a1a9b97a3e366c39dd3,"Intense Symphonic Metal Covers, Vol. 7",2017-12-23,13,https://i.scdn.co/image/ab67616d00001e024afaf16c7d26c7d58b9b2dae,https://open.spotify.com/album/6wGgXbJysRIvXqxWVZotQ3,FalKKonE,https://open.spotify.com/artist/4pAgH7ZVMfeEqm11iwwYjA
Antemortem,2020-10-11T08:15:36Z,5:19,27,7,https://open.spotify.com/track/0OkdQkWdO8CG8zARrg5kXm,https://p.scdn.co/mp3-preview/66f4b99be0c95da433db0744dfb3c4f588ba5e0b?cid=2490920ce5574a1a9b97a3e366c39dd3,Stormcrow,2015-05-15,11,https://i.scdn.co/image/ab67616d00001e02efe55e4449fe3cc1b1c9fd03,https://open.spotify.com/album/26yI3bXpqM3nymeC2Ze675,Cain's Offering,https://open.spotify.com/artist/09EwLsoJmivFrBl0yisGDE
Scene Two: I. Overture 1928,2020-10-07T16:28:03Z,3:37,47,2,https://open.spotify.com/track/7CeF4VXPoaUbNB3NNHIXfM,https://p.scdn.co/mp3-preview/62a615807c4a7ef8d0a383a21265b144b0e29315?cid=2490920ce5574a1a9b97a3e366c39dd3,"Metropolis, Pt. 2: Scenes from a Memory",1999-01-01,12,https://i.scdn.co/image/ab67616d00001e02dbb83b10ff18df1213b76ac5,https://open.spotify.com/album/1QZi8laY96nhaeGSklvN4D,Dream Theater,https://open.spotify.com/artist/2aaLAng2L2aWD2FClzwiep
Through The Fire And Flames,2020-10-07T15:43:01Z,7:19,66,1,https://open.spotify.com/track/2eB7JqIY4hTTSz31h6bjwR,https://p.scdn.co/mp3-preview/20a7303cfa383d097fd49333c60ad3a91d89576f?cid=2490920ce5574a1a9b97a3e366c39dd3,Inhuman Rampage,2006-01-09,8,https://i.scdn.co/image/ab67616d00001e02aba1be9e11135df25f6f1e49,https://open.spotify.com/album/0ArDqNElLSOLvF98oFNUNp,DragonForce,https://open.spotify.com/artist/2pH3wEn4eYlMMIIQyKPbVR
War Eternal,2020-10-07T15:30:59Z,4:16,58,3,https://open.spotify.com/track/0WZZENH0kt3O2cBE8q5IRq,https://p.scdn.co/mp3-preview/5790e6bbe6cfcdada4c1f88f47900702bcc619f4?cid=2490920ce5574a1a9b97a3e366c39dd3,War Eternal,2014-06-10,14,https://i.scdn.co/image/ab67616d00001e02ffe6955b65d9425f0cce4472,https://open.spotify.com/album/3qzrNVuUyOJxfzMYRCh5qN,Arch Enemy,https://open.spotify.com/artist/0DCw6lHkzh9t7f8Hb4Z0Sx
Honor Him,2020-10-05T21:43:53Z,1:19,52,16,https://open.spotify.com/track/65hCWnFxcEfZmUTsGySi7W,https://p.scdn.co/mp3-preview/2f6daece6e34de8f0a9df50521282a410d17165d?cid=2490920ce5574a1a9b97a3e366c39dd3,Gladiator - Music From The Motion Picture,2000-01-01,35,https://i.scdn.co/image/ab67616d00001e025e26ee959941f78ce85ac080,https://open.spotify.com/album/1yqkE2BoMZaQRABJRJT2HZ,The Lyndhurst Orchestra,https://open.spotify.com/artist/6djeIA7Gl9v9gvnpRc1eIF
