name,followers,popularity,genres,image_url,external_url
Iván Torrent,40696.0,52.0,['epicore'],https://i.scdn.co/image/0d83ebb5b43e07c556b91150d82ef67c8040675e,https://open.spotify.com/artist/3C6hf9ZIza3e2f2Q3XwfcO
Nick Phoenix,15252.0,56.0,"['epicore', 'scorecore', 'video game music']",https://i.scdn.co/image/ab67616d00001e02b39c2cbabff56ac3c55b6f4e,https://open.spotify.com/artist/3EvzCyNmY3kbUkMawjsndF
Dynazty,34299.0,53.0,"['melodic metal', 'nightrun', 'power metal', 'sleaze rock', 'swedish hard rock']",https://i.scdn.co/image/b29c0650ed56bbe5e4dd24692c98e3bf97fb9f64,https://open.spotify.com/artist/5deRBvKxJssHVa9n6B7tWV
Howard Shore,334116.0,71.0,"['canadian classical', 'canadian soundtrack', 'middle earth', 'scorecore', 'soundtrack', 'video game music']",https://i.scdn.co/image/d3b67518f4f122b8a00e1039045a1bffdcb38e0a,https://open.spotify.com/artist/0OcclcP5o8VKH2TRqSY2A7
Yasuharu Takanashi,26405.0,58.0,"['anime', 'anime score', 'j-poprock', 'japanese celtic', 'otacore']",https://i.scdn.co/image/0b9608cd3bdad3f0c1893b9201a48bd522a97e4e,https://open.spotify.com/artist/64mecceQewFCKwCK6JBW0o
Battle Beast,125167.0,59.0,"['finnish heavy metal', 'finnish metal', 'finnish power metal', 'melodic metal', 'metal', 'power metal']",https://i.scdn.co/image/369aa9bae2784b06dc28f084b3af3f6ec2556bb2,https://open.spotify.com/artist/7k5jeohQCF20a8foBD9ize
Freedom Call,87541.0,51.0,"['german metal', 'melodic metal', 'neo classical metal', 'power metal', 'symphonic power metal']",https://i.scdn.co/image/eff4f3ecfd2291b3541658f87f6cef8a2d80c5be,https://open.spotify.com/artist/55RDuy7cQW2Dqrcz3Jjl6F
Immediate,45163.0,50.0,"['epicore', 'scorecore', 'soundtrack', 'video game music']",https://i.scdn.co/image/ab67616d00001e02de9bcf502111e928c25c15a3,https://open.spotify.com/artist/5RcJDMYwS4w1XJkNiR4LvM
Eluveitie,382050.0,60.0,"['bow pop', 'celtic metal', 'celtic rock', 'folk metal', 'hurdy-gurdy', 'melodic death metal', 'power metal', 'swiss metal']",https://i.scdn.co/image/ddf0debf9857d12855f44287829ceca0e8fd4d62,https://open.spotify.com/artist/5X0N2k3qMnI8kSrGJT3kfT
Epica,577211.0,61.0,"['dutch metal', 'gothic metal', 'gothic symphonic metal', 'neo classical metal', 'opera metal', 'power metal', 'symphonic metal']",https://i.scdn.co/image/f92856918ff9e5b0be2f092d074cc297fff25f14,https://open.spotify.com/artist/5HA5aLY3jJV7eimXWkRBBp
Seven Kingdoms,8672.0,26.0,"['melodic metal', 'neo-trad metal', 'power thrash', 'symphonic power metal']",https://i.scdn.co/image/dca8ed55c6c381a19e2f8948f573d36547ed6221,https://open.spotify.com/artist/0PMYvG0U25tgSi8jQExPAC
Wintersun,135464.0,46.0,"['finnish death metal', 'finnish metal', 'finnish power metal', 'folk metal', 'melodic death metal', 'metal', 'power metal', 'symphonic death metal', 'viking metal']",https://i.scdn.co/image/2609fc9a39e201a14c8fd7e12f4bfff7f59be3c1,https://open.spotify.com/artist/6ui6SwChan7c1KYBQCqGKV
Audiomachine,181477.0,63.0,"['epicore', 'scorecore', 'video game music']",https://i.scdn.co/image/ab67616d00001e02b2e5eb4dfb5d1cb7c90526b9,https://open.spotify.com/artist/5F4ObszoeVebqtc0B3XqJa
Ensiferum,225491.0,55.0,"['finnish metal', 'folk metal', 'melodic death metal', 'metal', 'power metal', 'viking metal']",https://i.scdn.co/image/b513ad18e11d9b07546b23e9f3f7b1892ae0f573,https://open.spotify.com/artist/0krXCIkthz13P8o0v2tksH
Primal Fear,106533.0,51.0,"['german metal', 'hard rock', 'melodic metal', 'metal', 'neo classical metal', 'power metal', 'speed metal', 'symphonic power metal']",https://i.scdn.co/image/8d3b26eca5b80976a2bac056c38e2364da9447a3,https://open.spotify.com/artist/1yfiDL3YUEJlQCgb5Pun6g
Victorius,9166.0,36.0,"['melodic metal', 'symphonic power metal']",https://i.scdn.co/image/1fca58b254e6584a91682462d05207e398f1e7b9,https://open.spotify.com/artist/2INeE2VBbawRQNI6ezc4lN
Damnation Angels,7774.0,33.0,"['melodic metal', 'melodic power metal', 'symphonic power metal']",https://i.scdn.co/image/1440db784980f5ee30fd2641269c138fdc7fb21b,https://open.spotify.com/artist/2eEhQPfMLCsfp86DtyMH2D
Bullet For My Valentine,2132371.0,72.0,"['alternative metal', 'melodic metalcore', 'metalcore', 'nu metal', 'pop punk', 'uk metalcore', 'welsh metal']",https://i.scdn.co/image/5a380a9e558ae882ade8022fe0bd75bac8367cfe,https://open.spotify.com/artist/7iWiAD5LLKyiox2grgfmUT
Epic Score,56391.0,54.0,['epicore'],https://i.scdn.co/image/ab67616d00001e02091d5bfaa6aaf8e8051cc6f2,https://open.spotify.com/artist/4Kyb02r7dR3H1PH7pYkb8X
Rhapsody,91493.0,53.0,"['italian power metal', 'melodic metal', 'neo classical metal', 'power metal', 'symphonic metal']",https://i.scdn.co/image/d17121911da75a08f3d7ca3d4d614c08102bddbf,https://open.spotify.com/artist/0zQfrabOFYf36Ikb6PXcCY
Ayreon,112203.0,55.0,"['celtic metal', 'dutch metal', 'melodic metal', 'metal', 'neo classical metal', 'power metal', 'prog metal', 'progressive metal', 'sci-fi metal', 'symphonic metal']",https://i.scdn.co/image/fee697b2328ff691491596bb584be0dbbe273cf2,https://open.spotify.com/artist/2RSApl0SXcVT8Yiy4UaPSt
Orden Ogan,74594.0,53.0,"['folk metal', 'german metal', 'melodic metal', 'neo classical metal', 'power metal', 'symphonic metal', 'symphonic power metal']",https://i.scdn.co/image/e44231810b00059fd1df78328a88b512c989f77b,https://open.spotify.com/artist/3t5X2CVDf5mrlIx1SdvWYM
Sonata Arctica,445615.0,60.0,"['finnish metal', 'finnish power metal', 'melodic metal', 'metal', 'neo classical metal', 'power metal', 'progressive metal', 'symphonic metal']",https://i.scdn.co/image/6f271317fe999862e1b3d5d8906d0d19cfa52f51,https://open.spotify.com/artist/5YeoQ1L71cXDMpSpqxOjfH
Unleash The Archers,96494.0,56.0,"['gothic symphonic metal', 'melodic metal', 'power metal', 'slayer', 'vancouver metal']",https://i.scdn.co/image/24b40e6cf2d2ee456ee5f122f9c415d781cbcd39,https://open.spotify.com/artist/6irKXFXk2sPNmHtKqmrfuU
Dream Evil,104358.0,51.0,"['melodic metal', 'metal', 'neo classical metal', 'power metal', 'swedish heavy metal', 'swedish power metal']",https://i.scdn.co/image/5c5718789f321828b41c647a6d61d009045e7414,https://open.spotify.com/artist/1bkf8u8ot6vEpWTJFBzKZB
GALNERYUS,59520.0,56.0,"['anime latino', 'idol rock', 'j-metal', 'japanese power metal', 'neo classical metal', 'power metal', 'visual kei']",https://i.scdn.co/image/ab67616d00001e0265f1b1d4ed0e7f2f23322c09,https://open.spotify.com/artist/3BNDjSD67jJE4fhxX1b2OV
