track_id,key,mode,time_signature,duration_ms,tempo,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence
5Dd7Cj1NTPFiGkRXBBlv5e,2,1,4,401437,169.971,0.161,0.918,-6.338,0.0845,1.19e-05,0.71,0.36,0.186
4v7sDnO5xgM2O9tqpKQdg0,7,1,3,189829,89.916,0.373,0.836,-5.472,0.0507,0.00755,0.673,0.129,0.0995
4GKvjIckKG6bxSxXJpt9Wa,4,0,4,260533,169.986,0.489,0.941,-5.31,0.108,0.0013,0.0,0.251,0.319
4n8hjUE5YWzYmVBfBXRJz1,2,0,4,385240,159.9,0.384,0.945,-5.293,0.157,0.000636,0.000454,0.284,0.293
6dGSXCf230k3YsEGOvXNAy,11,0,4,404093,134.999,0.433,0.985,-6.361,0.173,0.000441,8.26e-06,0.367,0.0891
7xkqn8jhdDyTpzfTloh9NN,0,0,4,268693,90.036,0.224,0.796,-5.363,0.042,0.000294,0.0165,0.0666,0.184
1ODi77O583mzuJkS2i9AVH,9,0,5,374347,166.03,0.0901,0.932,-3.271,0.0621,0.00749,0.000722,0.259,0.114
7xrXUUx2y8is4pLWmuAGFo,9,0,4,372093,134.471,0.237,0.665,-5.24,0.0371,0.124,1.97e-05,0.132,0.139
468vEPSj2eJV59XsOxVTNG,9,0,4,160080,79.081,0.0753,0.394,-12.774,0.0388,0.559,0.926,0.489,0.0349
0Umih4I7bo4JR6QOlL5TRO,6,0,4,360276,89.906,0.513,0.846,-5.602,0.0389,0.00847,0.000205,0.142,0.335
6Yeqwyevs4UVug1QohGDHo,3,0,4,322373,137.635,0.265,0.922,-4.367,0.0447,3.97e-05,0.0944,0.159,0.194
4gMx3t3Pajc0kY4jGcGfXI,9,0,3,400320,174.103,0.254,0.869,-4.788,0.081,0.0329,0.0,0.0849,0.207
6Zq6oIx5tOhNNFS9olrSP4,9,0,4,817853,126.095,0.284,0.881,-8.635,0.0678,0.00129,2.11e-06,0.142,0.337
0lLhB70QIpXV2s9OT7GauB,11,0,4,315453,147.898,0.36,0.965,-6.973,0.119,3.89e-05,3.66e-06,0.322,0.118
0IozrMaNmRyMjfkCrixRfz,1,0,4,295027,81.874,0.212,0.81,-4.506,0.0363,0.000567,0.0,0.233,0.202
2f2fhCBYIRSeV7dDuxSdT1,8,0,4,287960,79.951,0.44,0.865,-5.243,0.0337,0.000276,0.0948,0.0829,0.488
7s0fJ0s9A5eRh4NXaMkfgS,10,0,3,334693,95.928,0.464,0.763,-5.67,0.0289,0.00316,0.00196,0.113,0.268
1QgXCYmtWx5yAe0ZooqbK6,10,0,4,298347,122.052,0.512,0.956,-4.382,0.0941,0.00114,4.89e-06,0.0874,0.455
18pIsa1XH5Eap4SBcSH4Xd,3,0,1,365641,149.981,0.471,0.717,-7.731,0.0388,0.0653,0.897,0.284,0.356
61EJytN7pD3Yeu1ub98vcT,6,0,4,276993,154.97,0.376,0.954,-5.045,0.109,8.27e-06,0.000997,0.223,0.117
4ToEmT48oPH5erDitBeYf6,4,0,4,257722,179.93,0.217,0.405,-8.248,0.0295,0.736,0.000124,0.105,0.186
349CmyeEwDqy7wY74N0pz1,10,0,4,259633,73.981,0.377,0.794,-7.09,0.045,0.139,6.41e-05,0.226,0.09
4QQEJQ2AVnGIWn7dhRSOts,6,0,4,297377,170.075,0.35,0.987,-3.853,0.24,1.58e-05,0.18,0.26,0.141
4HV8qRGhes9dt5jMBrxwZ1,8,1,4,148077,125.005,0.497,0.695,-8.855,0.058,0.00943,0.762,0.0909,0.0957
1qNDJ56Rpwu2Str0uEueIv,4,1,4,283080,76.01,0.485,0.966,-4.776,0.0747,7.04e-05,0.000348,0.223,0.507
4MrYh0m0HHvOycKmcgBpNQ,4,0,4,324423,156.031,0.473,0.96,-3.135,0.148,0.00923,0.0,0.106,0.312
43V6XeYu5RTcMGa7dtkcYO,5,0,4,205147,145.003,0.423,0.931,-5.681,0.0503,1.48e-05,0.241,0.217,0.4
5ByjYomRXz59uoNt16zF8J,9,0,4,208253,177.071,0.426,0.98,-5.417,0.0834,0.00177,0.0,0.125,0.496
2ygo15azbrvNuSKexEesgE,11,0,4,244600,75.022,0.402,0.977,-6.302,0.0693,0.000516,0.214,0.0777,0.338
5GiBUJsWN6jrCPEbHRuG9T,5,0,3,264203,108.033,0.292,0.969,-5.872,0.216,2.14e-05,0.000274,0.0927,0.0396
6wWT8ykRI8boLRIzQd9pCs,11,1,4,91480,180.215,0.149,0.238,-10.477,0.0368,0.0678,0.38,0.0852,0.223
4jIn1jQ7Wm0CHBUpgKv9uG,6,1,4,156569,117.961,0.216,0.861,-5.872,0.0489,0.0082,0.781,0.186,0.429
02gySWUFk5JT4gMguGAhdO,1,0,4,258462,130.027,0.59,0.645,-8.101,0.0335,2.28e-05,0.924,0.0483,0.966
3zTvlIibmBDzHDZW5zPTOM,8,1,4,497347,115.02,0.534,0.956,-4.92,0.0779,0.000434,0.944,0.0664,0.198
5Yp3e8RcjYevBTZYJ7OD7s,0,0,4,305947,74.692,0.296,0.669,-5.364,0.0452,0.03,0.831,0.154,0.679
2EO2MCzUHcZ1L8NWx2vYSJ,11,0,3,348333,94.007,0.243,0.931,-2.731,0.0915,0.00437,0.0143,0.072,0.333
4RnHlpGuccSJvdiuybu2VD,6,0,4,437920,155.05,0.39,0.978,-8.701,0.0874,6.09e-06,0.00054,0.0938,0.208
4ZJQANWp7aZb66DRMVg8SA,1,0,4,261680,85.011,0.481,0.889,-8.109,0.0553,1.1e-05,0.00628,0.0967,0.325
2meHammEXgurFUfuH9eZ4t,0,1,4,257587,111.412,0.168,0.202,-13.674,0.0392,0.861,0.832,0.11,0.0696
6evF0ypf3WAVLrdhliUKkQ,2,0,3,191307,129.577,0.357,0.501,-12.578,0.0434,0.04,0.95,0.0818,0.0391
3FA9wGCQWqyoqWDPhsGtO1,6,1,4,196040,104.984,0.503,0.963,-4.938,0.124,0.000121,0.0,0.0916,0.636
5Uz8WiJa82WLdQyhrttbfB,4,0,4,334200,130.982,0.495,0.911,-3.917,0.0543,0.000331,7.17e-06,0.198,0.464
30sZ1d4G8K8RVNhz0IWgPN,4,0,4,461480,83.005,0.231,0.668,-5.517,0.0377,0.00299,0.128,0.111,0.0688
7ak5dWy0Vee6yhR5dwQWO5,10,0,4,325587,117.332,0.329,0.899,-4.921,0.0524,3.63e-05,0.281,0.105,0.26
4beXYW9eVMYoaTFJzsb4rS,8,1,4,266680,148.033,0.426,0.977,-4.153,0.0934,0.000341,6.82e-06,0.0633,0.257
0aYUqsvZG7bAslrUkd9Z0g,11,0,4,220360,139.969,0.416,0.178,-11.428,0.031,0.912,0.000138,0.342,0.0699
6Z77oDcn6iI1MHFCBPjl24,4,0,4,185440,155.672,0.364,0.861,-4.588,0.0617,0.00959,0.00449,0.107,0.16
4UzVcXufOhGUwF56HT7b8M,9,1,4,262533,79.012,0.19,0.265,-9.206,0.0356,0.863,0.0,0.134,0.101
0tWEB6BxbI48XN79QE1JbT,2,0,4,195880,95.111,0.437,0.835,-5.076,0.0405,0.00145,2.27e-05,0.245,0.296
0COqiPhxzoWICwFCS4eZcp,4,0,4,235893,94.612,0.331,0.943,-3.188,0.0698,0.00721,2.06e-06,0.242,0.296
3UygY7qW2cvG9Llkay6i1i,11,0,4,214947,175.077,0.37,0.858,-4.885,0.0545,0.00815,2.12e-05,0.229,0.464
5n8AC9ND62bWuPAtoS9nWP,2,0,1,335560,158.245,0.265,0.922,-3.162,0.0568,0.0179,2.39e-06,0.0697,0.202
5CPXR6lDTvngxtmMZxnWmC,9,1,4,493933,102.198,0.532,0.941,-9.025,0.0465,0.000579,0.0527,0.15,0.278
6WtbP3cLqZzCTpE5hixRox,9,0,4,388624,165.024,0.349,0.936,-6.301,0.0765,2.92e-05,0.0769,0.427,0.209
0q7rzzgcw1y8B4OhI5IfEE,7,1,4,244093,130.057,0.423,0.991,-3.935,0.0966,8.39e-05,2.57e-05,0.154,0.207
2gGveBaLJQMtJ43X4UL5kH,1,0,4,272292,86.953,0.469,0.743,-5.57,0.0272,0.00222,0.000111,0.276,0.481
4Tl7yWeJ7dWUWbX7dI0O7r,6,0,4,273507,142.045,0.437,0.947,-4.837,0.0858,0.000508,1.2e-06,0.336,0.364
5fG6w3Q7RGA0mZNQGNFGBl,1,0,4,250207,143.82,0.419,0.893,-4.219,0.0485,2.05e-05,0.00277,0.32,0.345
5SYwjPPkPfedyy9HtTcBWi,0,0,4,282718,134.979,0.475,0.857,-5.97,0.0468,0.023,0.0145,0.149,0.346
62UFmoyvhEqx8GobjdUUry,0,0,4,276973,145.114,0.359,0.84,-5.001,0.0753,0.0018,0.00883,0.0695,0.312
68eGaReaLKuxCDA7k2qhkt,1,1,4,243222,101.998,0.457,0.759,-4.074,0.0292,0.00642,0.0,0.115,0.223
3euTnaxs2enTZxb7JbYWGm,0,1,4,297413,120.046,0.497,0.924,-5.314,0.0624,0.000324,0.00895,0.0816,0.363
2LqniAScDuwvOSWEHbsJAI,8,0,4,468227,118.409,0.237,0.62,-8.78,0.0346,5.94e-05,0.8,0.24,0.138
6lThiyFluc0jY2O8SYg3II,4,0,4,323931,155.761,0.425,0.403,-9.343,0.0273,0.0792,0.0049,0.113,0.135
2uCR5vRJOjzh4MWNkWSAxr,1,0,4,473600,170.196,0.218,0.196,-15.586,0.0333,0.586,0.853,0.0991,0.0858
0rUrTebqX61P9FrpvaCHqW,7,0,4,238814,139.99,0.532,0.615,-8.701,0.0333,0.00619,0.76,0.106,0.0593
1jCPzDzUzhCVX75KLqrzCw,2,0,4,257080,176.078,0.256,0.919,-3.135,0.0725,0.0394,3.11e-06,0.436,0.358
5zVMSQFL4cp2beOv9zedH1,3,0,3,498013,144.055,0.421,0.903,-4.13,0.0489,0.000103,0.00176,0.0571,0.307
6TG5ZHmSqMqLqLVXeg71cs,6,0,3,231085,93.679,0.449,0.937,-6.333,0.0652,0.00331,9.65e-06,0.101,0.249
7IaXHATirQvolwSrguLQze,2,0,4,186857,139.966,0.484,0.794,-5.937,0.0427,0.000875,0.902,0.113,0.126
098x2YmtSd6W3UixT1P0i1,5,0,4,381668,104.511,0.204,0.372,-9.743,0.0326,0.927,0.933,0.126,0.0712
0RTG9fbE9HY6kOZjzpaFAP,2,1,4,101106,92.999,0.601,0.586,-8.197,0.0281,0.137,0.924,0.0931,0.141
41P9SICrBwZNVMif4JoYta,2,0,4,271107,99.97,0.474,0.961,-5.162,0.0753,6.23e-05,0.00038,0.0619,0.353
4Glc76OlqzWCb23hNbcacA,0,0,4,207893,174.989,0.405,0.845,-5.842,0.0506,0.0802,0.0,0.111,0.549
5ltXvJGejagmadspP5pnuK,0,1,4,248853,130.027,0.505,0.858,-4.659,0.0464,0.000165,0.0,0.33,0.482
3pH3x0sJdAZIK1ODdKuSRs,7,1,3,326080,98.936,0.184,0.841,-5.003,0.0557,3.31e-05,0.921,0.344,0.156
2zpt6XtlFyIz3yjcGT5e4o,7,1,4,243307,184.827,0.252,0.896,-3.232,0.0616,0.000535,0.000227,0.105,0.479
319yzajZR3RZiy2DFF8sQx,0,1,4,243320,135.045,0.508,0.761,-4.049,0.0473,0.000453,1.26e-05,0.0816,0.707
4y5UphdRSj6ZHjYnElBPwR,1,1,4,227067,174.759,0.112,0.906,-3.983,0.0703,8.24e-05,0.000974,0.262,0.452
48ghGG0Hpg8kN9oG5a2oua,11,1,4,256280,175.102,0.351,0.984,-4.569,0.121,2.98e-05,0.0139,0.419,0.242
0yyD9NWnZoRestLJVBtFGE,7,1,4,244093,130.057,0.423,0.991,-3.935,0.0966,8.39e-05,2.57e-05,0.154,0.207
3VNZXXwcODPNHT0WnUVq9B,11,1,4,274280,135.0,0.456,0.941,-5.114,0.0796,9.62e-05,0.0,0.0838,0.279
2TydlIfbqILRMdK0UngyGT,1,0,4,264385,95.006,0.515,0.913,-4.549,0.03,2.56e-05,0.145,0.0687,0.49
68FjHQbNL1Gn8AFSaI4dnF,11,0,4,435253,166.441,0.224,0.842,-7.283,0.0389,6.3e-05,0.693,0.112,0.526
45eGeRq5VjhY6RTN1TOefI,11,0,4,277320,137.137,0.35,0.947,-5.126,0.0749,0.000137,0.0196,0.128,0.104
11w90EnlbbGbqdxBMHGyMd,0,1,4,504307,172.975,0.361,0.99,-4.264,0.253,0.000452,0.000407,0.115,0.129
3BFsgSYMoAiIIO5iqkAbDx,7,0,4,363773,127.845,0.407,0.913,-4.602,0.0495,0.000234,5.67e-05,0.328,0.317
0neBDiKwSS6L67sFNwQapy,1,0,3,404200,194.913,0.269,0.956,-5.394,0.0748,4.07e-06,0.0894,0.109,0.149
6k8S1uwArLHf8uuP7KckYq,10,0,4,340800,90.012,0.442,0.959,-3.201,0.0607,0.00118,0.0,0.329,0.362
5nOPkH0kxNDaTX1Vtwne8D,2,0,4,228333,129.98,0.542,0.94,-2.43,0.0442,0.0011,0.0,0.435,0.138
1SiSTVvLo3MEMzoZO2cTNT,0,0,4,392867,104.038,0.505,0.855,-5.611,0.0292,0.00102,0.82,0.111,0.212
6v3UX3KGvhYwphqipOO84l,1,0,4,341000,149.863,0.391,0.991,-5.934,0.0759,8.82e-05,0.0687,0.0803,0.236
4riKzzeTonEgPN9OCCvMqQ,1,0,4,340373,120.016,0.281,0.841,-7.232,0.067,0.000581,0.000139,0.262,0.286
2DR9AzDhYeStkHupvU08FC,9,1,4,263160,134.968,0.529,0.953,-4.562,0.0594,0.000129,0.000487,0.146,0.279
6yELDatrOOGKEry8SWsR3j,10,0,4,325587,117.332,0.329,0.899,-4.921,0.0524,3.63e-05,0.281,0.105,0.26
4Hh0gZ3aCK1T146OyIUYHi,11,1,4,229042,135.083,0.434,0.92,-5.708,0.071,0.0101,0.00041,0.0981,0.271
2E8CDL8OcDp2YKJjBzs9p3,2,0,4,192037,135.978,0.523,0.899,-5.236,0.0478,0.000169,2.38e-06,0.259,0.594
7IOCBgTitbbNRCQl7f46WQ,4,0,4,639390,105.451,0.402,0.898,-6.198,0.0522,0.000126,0.227,0.319,0.0673
1HIltntwioJoDMsHBmH0Bl,1,0,4,259173,192.858,0.262,0.991,-5.373,0.167,4.09e-05,0.204,0.15,0.0827
3iw7MEqQ0Dkdvhn9ayqGwl,1,1,4,305120,89.948,0.446,0.779,-5.987,0.0389,0.000143,1.1e-05,0.128,0.186
1Wrqg9uDJJsf8HPGZuoSVp,1,1,4,239493,144.012,0.505,0.986,-4.383,0.0716,2.35e-05,5.87e-05,0.0331,0.346
6rmatNwmvpckruaQP3gohK,4,0,4,313907,140.07,0.475,0.979,-4.831,0.119,9.69e-06,0.424,0.34,0.255
36yZ2B3DWWC3HLdKRs8cqr,6,0,4,250827,130.126,0.462,0.947,-4.082,0.082,8.12e-05,0.000752,0.16,0.539
2H2Ul6Non4ZwDNoE3nhBwO,9,1,1,239813,112.045,0.321,0.861,-3.671,0.0511,0.000122,5.25e-06,0.307,0.27
1wZiSyGuouc9hdUcLEckPj,1,0,4,234693,97.973,0.528,0.936,-4.501,0.031,4.69e-05,4.9e-05,0.37,0.49
4IVgr2jNRTeO6pF8sBDE25,2,1,4,237160,179.974,0.364,0.958,-4.447,0.0801,3.95e-06,0.296,0.163,0.132
2qnHs6Pih0OcP0yTiCAZHN,3,0,4,263093,67.174,0.0682,0.99,-3.823,0.175,6.97e-06,0.869,0.289,0.0481
1oGqDmtGZA7XFySv5GkVPR,2,1,4,246493,174.859,0.341,0.928,-5.2,0.0691,3.36e-05,4.33e-06,0.109,0.353
4GDSY2OT783cD43DDNHDVj,0,1,4,158333,178.925,0.18,0.87,-6.432,0.091,1.23e-06,0.0718,0.507,0.361
4Puqg8T9oO0Olr8P49ag18,11,0,4,266267,100.057,0.48,0.969,-2.742,0.0964,0.0259,0.0,0.0632,0.157
3taSzWrlMYIkSjTeIbQptk,0,0,3,265336,108.013,0.292,0.972,-5.028,0.274,1.84e-05,0.000207,0.0868,0.0397
2hSmv6Dx5L55TwddgzdLBu,0,0,4,439213,199.952,0.109,0.952,-4.885,0.123,0.00144,0.00922,0.345,0.137
1wVMkGi3vQlLSpO04RKzgm,11,0,4,587133,199.947,0.14,0.954,-6.323,0.129,5.67e-05,0.00181,0.0729,0.142
22kuu7eto8xINFGU9ca0PX,10,0,4,340800,90.012,0.442,0.959,-3.201,0.0607,0.00118,0.0,0.329,0.362
1jDBSWoA12jXxU2PiR7fC7,7,1,4,273360,140.046,0.448,0.986,-3.783,0.127,0.000114,0.0424,0.0548,0.133
2Sp8T3BrAHQmWwl9jLexDF,4,0,4,319688,135.03,0.461,0.928,-3.542,0.0697,0.000583,0.0012,0.615,0.428
2wxHy4cFVWXPkoZ5fOlhR3,9,0,4,506250,129.968,0.239,0.879,-5.321,0.0511,0.018,0.868,0.219,0.0968
0O0zs5sZh1yQcGa4mXHOAQ,5,0,4,376750,180.043,0.253,0.867,-5.348,0.0403,0.00184,0.888,0.105,0.112
1SgL5R5AxWemntK8kC2f2k,4,0,4,629750,85.09,0.156,0.884,-5.571,0.0469,0.000384,0.885,0.14,0.153
01HGMAC5NTmVV2mtutCzGG,0,0,4,525750,110.011,0.477,0.872,-6.049,0.0328,0.00466,0.87,0.12,0.0969
17riUDAtshN1Ih7mhB435E,11,1,3,468000,90.031,0.354,0.828,-6.269,0.0431,0.0123,0.89,0.081,0.0357
09meQ0L4zDkjrdptfVfnFy,7,0,4,559250,168.87,0.139,0.893,-5.971,0.0624,0.00421,0.893,0.103,0.038
6WZHWi4w8L7Khtk4SfRwEg,9,0,3,800750,99.942,0.388,0.508,-7.185,0.0275,0.0789,0.87,0.089,0.0385
2SnYYJqNjBR0THxQaol3oE,7,0,4,490500,89.827,0.102,0.781,-7.297,0.0531,0.00213,0.799,0.148,0.0376
1Tcn7HQSCQzyzzUhonDuag,3,0,4,242807,160.001,0.208,0.909,-5.24,0.0802,0.000652,0.0,0.26,0.358
1DuQFYWdUPDL0JWjZeDQ9X,10,0,4,207440,141.974,0.497,0.979,-4.162,0.164,0.000885,0.00164,0.162,0.227
54eGNQCFTHq0q9dCCsPe4P,11,0,3,320427,104.894,0.276,0.992,-4.821,0.129,5.37e-05,0.0156,0.0987,0.11
3zEUpWjBZUlMqFpKNC1v1p,7,0,3,397371,179.082,0.075,0.954,-4.727,0.113,9.11e-05,0.221,0.282,0.104
1N7LRc9YuyMjWKEkrmlogM,8,1,4,289307,102.832,0.479,0.48,-16.457,0.0499,0.158,0.785,0.136,0.0406
4y0Lt1KOuyhKGkGKFZjSlS,2,1,4,205333,155.822,0.303,0.401,-13.932,0.0375,0.0228,0.768,0.113,0.0974
7jNs5Z0wKrUoHcewUGVXhh,2,0,4,196360,100.004,0.195,0.527,-10.443,0.0381,0.00967,0.939,0.0879,0.035
2uMdRFx07NY0VYcgryvoJL,1,1,4,239071,95.538,0.502,0.956,-5.523,0.0451,1.21e-05,0.57,0.0917,0.337
1BgI8XJMGFyWVHVIUeMSWO,6,0,4,302849,150.009,0.468,0.874,-5.499,0.0473,0.000119,0.0016,0.147,0.75
5dSfYJIZnl7n8lHRxfnS5U,6,0,4,167568,85.983,0.422,0.778,-5.102,0.0587,2.98e-06,0.93,0.319,0.35
4CdouW7qhHEIBnv0vevXYd,10,0,3,180928,184.111,0.42,0.554,-11.455,0.0285,0.781,0.896,0.105,0.0833
3UPWFyUuPD1OIOGq2eJCl1,9,0,4,527227,77.536,0.164,0.924,-7.54,0.075,3.83e-05,0.000706,0.319,0.235
5Vh35N6p5YH6nQUbHScKhj,10,1,4,466158,84.03,0.089,0.31,-10.487,0.032,0.872,0.939,0.107,0.0376
70DQHTRzWgUNcrDpBFrqch,3,0,3,320166,94.866,0.183,0.861,-6.071,0.0756,0.0159,0.000175,0.0989,0.217
3HWokhsCwPCE8lXeX3M1Cd,6,1,4,229519,138.001,0.523,0.896,-3.272,0.0518,0.000292,0.0175,0.0601,0.451
3g29NeY2wZb4XJQUB89gc4,8,1,5,109950,56.414,0.244,0.622,-10.861,0.0407,0.234,0.127,0.07,0.0628
5cR8ZXWzh4hyVkQapTRWLP,4,0,4,194711,131.678,0.232,0.471,-12.386,0.0552,0.058,0.883,0.0867,0.128
5Z0WctSOAlA7yyMl4rxQMf,7,0,4,240777,88.917,0.259,0.688,-8.011,0.0418,0.118,0.794,0.141,0.335
6zmmizkrjDNQ1csCAPqGaa,6,0,4,296000,80.002,0.499,0.587,-12.841,0.0353,0.548,0.859,0.179,0.202
7najurs7Jp5oGXuCi6aabx,1,1,3,150507,145.024,0.363,0.806,-5.355,0.0423,0.245,0.961,0.104,0.288
5eyfpM7J3IulZ9LAS8iTb1,1,0,4,176354,139.877,0.59,0.721,-10.776,0.032,0.134,0.479,0.0948,0.672
5quSOGZAw9Yz3BdDy3lEKR,4,0,4,147697,140.948,0.528,0.804,-9.539,0.0527,0.134,0.939,0.143,0.667
0sM45FCLIiCS3EnUq2kU2q,3,0,4,234427,153.784,0.177,0.894,-4.908,0.0504,1.49e-05,0.00714,0.277,0.327
0ufOm03lMmf4G6LpbtN624,10,1,4,402910,82.503,0.483,0.956,-4.933,0.0516,0.000408,0.0413,0.265,0.599
3amvUumIKkeMaRt3rdIGMZ,10,1,4,226320,164.982,0.416,0.983,-4.086,0.131,0.000187,0.00132,0.445,0.193
5eUkMkizPFQjuHF3cQA5YZ,4,1,4,433000,126.287,0.297,0.964,-5.716,0.13,9.77e-05,0.0139,0.332,0.23
6cg6nZ836vKGEa4Or59oXe,1,1,4,280800,139.977,0.419,0.962,-4.774,0.103,1.98e-05,0.0,0.0773,0.214
7LDUUnmKZ34nsD7Z8EJ5ZB,9,1,3,517360,119.963,0.257,0.955,-5.784,0.103,0.000332,0.809,0.0476,0.107
2WwEiO4SL3XRgRbXNFOm0L,6,0,4,599907,145.003,0.239,0.824,-4.053,0.0462,0.00116,0.0272,0.0551,0.268
3XcmGKdOuFsWHiWfK6TtKx,9,1,4,586987,140.028,0.534,0.728,-5.857,0.0399,0.00122,0.00261,0.0716,0.162
1S42KkdKKSyCx6KrIO05OQ,1,1,4,294307,131.914,0.269,0.952,-3.612,0.0763,0.000136,1.41e-05,0.0599,0.32
0kZ0ZycHlq3KEQUbfWJddm,4,0,4,297226,125.061,0.456,0.923,-5.328,0.0727,0.0011,0.000358,0.427,0.214
7aFzIR3XNSvZ9FiB4kt5Oz,4,0,4,273440,138.074,0.452,0.937,-3.613,0.087,0.0397,0.000734,0.103,0.372
4tonoRF0QdyvfjReXGu6s3,9,1,4,272453,160.081,0.443,0.971,-3.424,0.167,0.0827,6.73e-06,0.218,0.0986
03qYEu1PcJMWIw1I06v7mq,2,1,4,229813,129.981,0.545,0.945,-2.968,0.0683,0.00433,5.93e-05,0.275,0.416
436fean1BtveALnRgyYKKS,8,1,4,373347,92.508,0.411,0.96,-4.568,0.0856,0.0021,5.46e-05,0.288,0.183
2g0bLtHmGATw43n6X5zGFw,7,1,4,361867,169.975,0.388,0.957,-4.318,0.0537,6.64e-06,0.0011,0.309,0.462
15TrJOxxgvpYShCzrpI8GI,0,0,4,316213,130.008,0.53,0.928,-4.988,0.0349,0.000154,0.000409,0.333,0.486
5LC8MnpRBBIhVA8FFWVnGd,2,0,4,242067,159.981,0.24,0.732,-8.618,0.0472,0.00327,0.862,0.108,0.0394
3OWUPuTVfiLyFpD7sTYgKA,5,0,4,234339,191.837,0.147,0.813,-4.174,0.0701,0.000286,0.0199,0.156,0.227
3sz6nNih9aCuh3yNTsVrst,11,0,4,332053,109.991,0.543,0.985,-4.684,0.0623,7.26e-05,0.00105,0.086,0.287
6hD1k2CaCemjd4cXkZZxy6,9,0,4,247500,145.009,0.355,0.957,-3.414,0.0736,2.13e-05,0.00165,0.376,0.132
1O4QL91YBPuvwoyHT1h1h3,0,0,3,246280,97.63,0.182,0.824,-3.91,0.0598,0.000138,0.00193,0.136,0.24
0y3XhGyBXOF1QZjviUm6io,11,1,4,496374,76.177,0.133,0.863,-7.314,0.0752,0.000327,0.772,0.0604,0.0908
5qKymwS7ymNUCRimGhiQkm,11,1,4,292147,153.656,0.35,0.967,-3.388,0.1,0.000153,0.117,0.258,0.461
1lsxvmGEjPZRJKiO40K2zJ,2,0,4,196525,75.014,0.406,0.885,-7.446,0.103,0.0162,0.917,0.122,0.213
0n4P0Jb7OSNvaVrtV0oZTH,10,0,4,210646,110.022,0.503,0.968,-2.665,0.057,2.58e-05,0.35,0.0962,0.379
2fLXgNuhqugprkOOpAqRHs,10,1,4,295440,160.011,0.3,0.884,-3.836,0.0504,0.000553,0.0,0.065,0.407
25UznYxMoMzQd4S963GMkp,1,0,4,206000,118.022,0.518,0.983,-6.273,0.106,0.000623,4.2e-05,0.14,0.221
0tSzUQEjymCZjmfnnnaqvm,2,0,4,211449,132.01,0.603,0.694,-7.04,0.0272,0.000168,0.853,0.0997,0.239
7F3mpt8DaJkZkwYzNYRMck,9,0,3,118696,139.887,0.496,0.672,-9.476,0.0901,0.00381,0.603,0.109,0.183
23fuz8BNjGTANEMclfuIXp,11,0,4,257187,95.001,0.461,0.94,-6.494,0.116,3.55e-05,0.0223,0.0992,0.337
1qOVvGRqlHqW5d7l139QPl,10,1,4,442703,120.032,0.283,0.823,-7.632,0.0501,0.00309,0.89,0.38,0.127
2ffvfzHMBOWQHpETCHJUS2,1,1,4,176840,138.008,0.249,0.917,-5.728,0.0909,0.00187,3.01e-05,0.314,0.487
5yiLbBbQZq74KDu7vDMIO9,4,0,4,147533,158.127,0.295,0.729,-10.187,0.0429,0.00134,0.906,0.097,0.146
6aC9xeShtKqsxqHnfLii6X,3,0,3,326947,170.0,0.313,0.931,-4.116,0.0902,0.0397,1.1e-06,0.39,0.234
0WOg0OZwO9aRKjXrMGVpLb,3,0,4,257667,82.542,0.198,0.826,-7.191,0.0831,0.00687,9.93e-05,0.84,0.156
5T4ngPEPvNmEFkSDa7cxVw,11,1,4,246293,169.979,0.396,0.936,-5.38,0.0581,0.00145,7.43e-06,0.296,0.316
5M20UJY30aF174qZzEaIx3,3,1,4,188500,118.317,0.237,0.454,-11.428,0.0498,0.611,0.943,0.119,0.0399
4uElUPAj1rdHxyo2t7pWJR,9,0,4,463341,144.997,0.387,0.661,-11.284,0.0445,0.262,0.829,0.108,0.174
5fwea9fSWEDxigrz7cuq5E,0,0,4,215656,99.922,0.392,0.83,-8.12,0.0624,0.00456,0.854,0.24,0.228
5AC6aY9RpZDmOIpDy75n3U,10,0,4,207965,91.074,0.443,0.972,-5.367,0.0715,1.77e-05,0.318,0.334,0.408
586eHbSgVkBHlWP6ORwx6E,0,0,4,82000,85.499,0.523,0.921,-8.141,0.0332,0.497,0.905,0.0724,0.447
59G5EXxa2yL4LgjByfgVdM,10,0,4,182565,103.891,0.282,0.454,-7.155,0.0304,0.312,0.975,0.15,0.0682
6q0yh4KKUs8A9VqebUs8YW,0,0,4,291827,81.482,0.437,0.703,-5.413,0.0368,0.00707,0.859,0.135,0.219
59C7hfbXMkWRIzIkuTR8ZU,5,0,3,193160,109.693,0.182,0.328,-16.023,0.0338,0.512,0.918,0.129,0.0693
0t5DVuofflinsoNYfVgm7t,8,1,4,373347,92.508,0.411,0.96,-4.568,0.0856,0.0021,5.46e-05,0.288,0.183
735TrGBdltkavYRHQ82L1P,2,1,4,237160,179.974,0.364,0.958,-4.447,0.0801,3.95e-06,0.296,0.163,0.132
3WFq8PMeiDoeWIn95SmbQE,0,1,4,300320,135.996,0.517,0.916,-4.933,0.0559,0.000182,0.00191,0.306,0.444
36q6MQQjL77WM8NYlzYlbh,4,1,4,343667,179.915,0.21,0.906,-4.551,0.0895,0.000282,0.0,0.408,0.231
2pSNmrKp1waGs6HOUlpgMg,7,1,4,387500,82.136,0.119,0.964,-5.332,0.0853,1.28e-06,0.229,0.0625,0.191
