song_name,added_at,song_duration,song_popularity,song_number_in_album,song_external_url,song_preview_url,album_name,album_release_date,album_total_tracks,album_image_url,album_external_url,artist_name,artist_external_url
Thirtyfour,2020-05-11T15:29:06Z,10:00,20,5,https://open.spotify.com/track/59mzCn4G9KcuIWoksoe2aq,https://p.scdn.co/mp3-preview/abf2780dfab2cd410d974cef5e561643620d272a?cid=2490920ce5574a1a9b97a3e366c39dd3,Somewhere Along The Highway,2006,7,https://i.scdn.co/image/ab67616d00001e025a5b03d38f54be96bbaa1491,https://open.spotify.com/album/23ISdAi8LzEGzhYETnQe8Q,Cult Of Luna,https://open.spotify.com/artist/7E7fJJpdVgr1F3pfAfRtHe
Reaction,2020-05-08T06:13:02Z,3:14,27,1,https://open.spotify.com/track/2yK36EMQ1lteRCgwVQtwDc,https://p.scdn.co/mp3-preview/50d1c0018d7411fcc10adf2375e931c130dda4e5?cid=2490920ce5574a1a9b97a3e366c39dd3,Nightmares,2003-10-14,12,https://i.scdn.co/image/ab67616d00001e0233b0d015b31b66abf6aa0257,https://open.spotify.com/album/5wnGCZ5r5lfyiVhHRayrGV,From Ashes Rise,https://open.spotify.com/artist/4j7nOH2kPwoSwBDD0fcbQN
Sweet Knife,2020-05-02T17:25:05Z,4:41,33,2,https://open.spotify.com/track/4t1pjyruZoRQJ0E5KbL0gq,https://p.scdn.co/mp3-preview/f702a2f8154be54e40365610e8b3809da58761c7?cid=2490920ce5574a1a9b97a3e366c39dd3,Great Hallucinations,2019-10-04,8,https://i.scdn.co/image/ab67616d00001e02a0bf94f856b0be96f0d89073,https://open.spotify.com/album/2NarnIj3deHl7l21gCsP0j,Nightstalker,https://open.spotify.com/artist/4lypnrJxM8l7ZLtLVucEvk
A History of Bad Men,2020-04-23T18:14:18Z,6:42,44,8,https://open.spotify.com/track/5uJfIzqUdLij98R0Oak9FC,https://p.scdn.co/mp3-preview/6e5dd49badaafbb358bc4ac1867e264b72ea1423?cid=2490920ce5574a1a9b97a3e366c39dd3,A Senile Animal,2006-10-10,10,https://i.scdn.co/image/ab67616d00001e021ee0bc8468365a8de654cb51,https://open.spotify.com/album/1EIwgUB37IeFLHYVVZfrbV,Melvins,https://open.spotify.com/artist/6aVjo0xHSiuW5hkasoYSR3
Out Of Control,2020-04-21T23:46:03Z,3:37,44,4,https://open.spotify.com/track/6gwJm7LgsaHdd3CWi4K8e8,https://p.scdn.co/mp3-preview/f11c6c40c92d03ce29e568a1b273f3f45615b1e9?cid=2490920ce5574a1a9b97a3e366c39dd3,She Wants Revenge,2005-01-01,12,https://i.scdn.co/image/ab67616d00001e0216d59323e07d989e1b1d9fcc,https://open.spotify.com/album/0ikcvM61CScaAOSKHOralR,She Wants Revenge,https://open.spotify.com/artist/2zRt0sfxNnqI8gLR7d8gWt
Mirrors,2020-04-21T23:18:30Z,5:32,30,1,https://open.spotify.com/track/5XRcCRME9M74MFx5TemLBe,https://p.scdn.co/mp3-preview/00fcc571747b913c8de70a23577260d457dbcfc5?cid=2490920ce5574a1a9b97a3e366c39dd3,Sleep Forever,2011,8,https://i.scdn.co/image/ab67616d00001e024de8b418cd2932ee5cb057ee,https://open.spotify.com/album/5kidYe57UMkOHxpTIABIJD,Crocodiles,https://open.spotify.com/artist/1Z4Erxt5wSXH0gbOsVJUMv
Rest My Chemistry,2020-04-21T23:07:05Z,5:01,65,8,https://open.spotify.com/track/2VbOnf4BivY15wG1GS5Vtv,https://p.scdn.co/mp3-preview/2d5694334632af1958448d681d21cd149e6d9fac?cid=2490920ce5574a1a9b97a3e366c39dd3,Our Love To Admire,2007-07-10,11,https://i.scdn.co/image/ab67616d00001e021582c0de50ce5c8207fc5d97,https://open.spotify.com/album/46sLq54Ug5NbSxJg7wvqqK,Interpol,https://open.spotify.com/artist/3WaJSfKnzc65VDgmj2zU8B
Doused,2020-04-19T17:44:15Z,3:42,56,12,https://open.spotify.com/track/4QDbzpmRA6atTEEE2W7j7k,https://p.scdn.co/mp3-preview/204c017dbfb537a03ea1ce0146b419d6cd40fa10?cid=2490920ce5574a1a9b97a3e366c39dd3,Oshin,2012-06-26,13,https://i.scdn.co/image/ab67616d00001e027bc6a0c2b8d9393a2dd80cb7,https://open.spotify.com/album/1hSONHeTOofdeh2uoFBLgv,DIIV,https://open.spotify.com/artist/4OrizGCKhOrW6iDDJHN9xd
Stella Was A Diver And She Was Always Down,2020-04-19T17:40:55Z,6:25,4,8,https://open.spotify.com/track/3K2eK7AcqZljMjEPpL0uZW,,Turn On The Bright Lights,2002,11,https://i.scdn.co/image/ab67616d00001e02b2035be3c9ae1488f01f914b,https://open.spotify.com/album/2SNck8dxnwrreCno34r9ji,Interpol,https://open.spotify.com/artist/3WaJSfKnzc65VDgmj2zU8B
Lucretia My Reflection - Vinyl Version; New Version for Digital,2020-04-18T15:12:44Z,4:55,52,3,https://open.spotify.com/track/20goDx14UZviYtCPtLbqvs,https://p.scdn.co/mp3-preview/67bd06b54549e70c1d15a81c0028ae6b8e2eebf6?cid=2490920ce5574a1a9b97a3e366c39dd3,Floodland,1987,8,https://i.scdn.co/image/ab67616d00001e027f16b5473cc45f755ec03c82,https://open.spotify.com/album/2I5WCmOZo17YkcEwjXbLvc,Sisters of Mercy,https://open.spotify.com/artist/4HxBVyHaUa60eCSsJWxwWR
Страсть к курению,2020-04-18T09:58:18Z,2:15,51,1,https://open.spotify.com/track/0MXSymo8sAZ3FYTHSf8zMZ,https://p.scdn.co/mp3-preview/0e2f278d3d60a7188787c68a3b3569cb8f91b160?cid=2490920ce5574a1a9b97a3e366c39dd3,Страсть к курению,2016-04-01,1,https://i.scdn.co/image/ab67616d00001e02988eed45a0d103488c3cb8de,https://open.spotify.com/album/67mFOF8VpRzQCJ7y34QOlC,Buerak,https://open.spotify.com/artist/2L1ldSV7eVssSmGfPAZyKc
Red Eyes And Tears,2020-04-18T04:54:04Z,4:00,46,2,https://open.spotify.com/track/3pvTTAniXOLKWWtXn5sViP,https://p.scdn.co/mp3-preview/f393df3b63f7a367904c99dae7df89bb8bcc5b55?cid=2490920ce5574a1a9b97a3e366c39dd3,B.R.M.C.,2001-01-01,11,https://i.scdn.co/image/ab67616d00001e026b3a4b96976119fb6c486984,https://open.spotify.com/album/5abOBUmWegGxl1YUi28ovw,Black Rebel Motorcycle Club,https://open.spotify.com/artist/1tpXaFf2F55E7kVJON4j4G
Altered Course - Remastered,2020-04-16T13:31:03Z,9:56,25,6,https://open.spotify.com/track/6TphXgO6CQgR3HVIERWB4x,https://p.scdn.co/mp3-preview/015b971b5f11123a87c814f874e7555a09f62ffb?cid=2490920ce5574a1a9b97a3e366c39dd3,Panopticon (Remastered),2004-01-01,7,https://i.scdn.co/image/ab67616d00001e02b48140642b176311d2e7e641,https://open.spotify.com/album/4YVSY6TwnXWH7Jz4olWO1e,ISIS,https://open.spotify.com/artist/2vsXeWGC8rILp3rpSN2Fyk
The Conference of the Birds,2020-04-16T13:08:18Z,9:13,38,1,https://open.spotify.com/track/3wbGsUYUxJkGElBItCB2Nj,https://p.scdn.co/mp3-preview/a504f7f70ad5715ab386ed8a42330929a6e32d3e?cid=2490920ce5574a1a9b97a3e366c39dd3,Sea Of The Dying Dhow,2012-11-06,11,https://i.scdn.co/image/ab67616d00001e02107efdb33a3151a80dcff999,https://open.spotify.com/album/4iEaigVfWLITrmwcj0bAfN,*Shels,https://open.spotify.com/artist/0Ivm3PYwfVFeq2trxYqLi2
A Dawn to Fear,2020-04-16T12:51:12Z,8:53,33,3,https://open.spotify.com/track/5SNn7MZ9ErfgRsl93Syv0l,https://p.scdn.co/mp3-preview/0c2399d8a841ad32335a09c8b02d4620433f0f8d?cid=2490920ce5574a1a9b97a3e366c39dd3,A Dawn to Fear,2019-09-20,8,https://i.scdn.co/image/ab67616d00001e0280e6db8225331c2a42a89fb6,https://open.spotify.com/album/5wF8QXoGV5Woz6EzfZjMZC,Cult Of Luna,https://open.spotify.com/artist/7E7fJJpdVgr1F3pfAfRtHe
The Beginning and the End,2020-04-16T11:19:21Z,8:01,30,1,https://open.spotify.com/track/2iWZGvTHsJr4IFtcbe1KUD,https://p.scdn.co/mp3-preview/0cf6425224ae884a84b0237c210466599475e115?cid=2490920ce5574a1a9b97a3e366c39dd3,Oceanic (Remastered),2002-01-01,9,https://i.scdn.co/image/ab67616d00001e02a63a5ce29dfcc0b64d1b6841,https://open.spotify.com/album/2pzdk4kk4ujAuSFhkYv50o,ISIS,https://open.spotify.com/artist/2vsXeWGC8rILp3rpSN2Fyk
Crossing Over,2020-04-15T17:04:23Z,8:32,18,7,https://open.spotify.com/track/0zt48fSDS5hhBLmEAWngDG,https://p.scdn.co/mp3-preview/e4f4e7e544398bde215ff8d650c22a63022ce70c?cid=2490920ce5574a1a9b97a3e366c39dd3,Salvation,2004,8,https://i.scdn.co/image/ab67616d00001e0237c351f1c18452da587019fc,https://open.spotify.com/album/1rdVGFcmOnQzjEsW4fI45P,Cult Of Luna,https://open.spotify.com/artist/7E7fJJpdVgr1F3pfAfRtHe
.Silver Needle. Golden Nail.,2020-04-14T18:49:59Z,8:24,26,1,https://open.spotify.com/track/2wZZzFIB3FU0hG3URyEdtE,https://p.scdn.co/mp3-preview/87f20810619565a2c2bb88a9ac33849720a24c2c?cid=2490920ce5574a1a9b97a3e366c39dd3,Mass Iiii,2011-02-27,7,https://i.scdn.co/image/ab67616d00001e025df1d31c49354d27c2282660,https://open.spotify.com/album/0cz4QMBLYroCWCk9lYPex4,Amenra,https://open.spotify.com/artist/0N1jE1EIrhZjvQSfuLupUu
In Fiction - Remastered,2020-04-14T17:51:13Z,9:12,31,3,https://open.spotify.com/track/48F9rdWyRW7r1mrA46kcPO,https://p.scdn.co/mp3-preview/58d9df407a6a9dcd5ccfe5b5f7bdb61879d93671?cid=2490920ce5574a1a9b97a3e366c39dd3,Panopticon (Remastered),2004-01-01,7,https://i.scdn.co/image/ab67616d00001e02b48140642b176311d2e7e641,https://open.spotify.com/album/4YVSY6TwnXWH7Jz4olWO1e,ISIS,https://open.spotify.com/artist/2vsXeWGC8rILp3rpSN2Fyk
Homesick,2020-04-14T15:18:26Z,5:58,39,1,https://open.spotify.com/track/1DCmcz9n9uGHLJofhITGwi,https://p.scdn.co/mp3-preview/22869492045cd65a34f54f35ed393518d589935c?cid=2490920ce5574a1a9b97a3e366c39dd3,Every Day I Get Closer to the Light from Which I Came,2017-09-27,5,https://i.scdn.co/image/ab67616d00001e0263831ae375cc1c406bdb92ec,https://open.spotify.com/album/2QWfbyK6NZ53V4i9sgPjIo,Jesu,https://open.spotify.com/artist/1binm59tmJzoZLvLETVYBP
A Solitary Reign,2020-04-14T14:34:20Z,9:04,39,5,https://open.spotify.com/track/0mfo3pSczHkPwlWbawU2uX,https://p.scdn.co/mp3-preview/723ecf5f2cf1b24e015faee7156b929faaf864a1?cid=2490920ce5574a1a9b97a3e366c39dd3,Mass VI,2017-10-20,6,https://i.scdn.co/image/ab67616d00001e027f0db237ee593dc3baf802bf,https://open.spotify.com/album/0SMyxJrTh7qYDCMIZTOwo3,Amenra,https://open.spotify.com/artist/0N1jE1EIrhZjvQSfuLupUu
Permian: The Great Dying,2020-04-14T14:13:27Z,9:22,41,7,https://open.spotify.com/track/5cFccazWQdpgSdFDOquzqG,https://p.scdn.co/mp3-preview/ef96a57449204635f20b05b516f9e7d30198a331?cid=2490920ce5574a1a9b97a3e366c39dd3,Phanerozoic I: Palaeozoic,2018-11-02,7,https://i.scdn.co/image/ab67616d00001e02d6328399f2f93fd90b78dbdd,https://open.spotify.com/album/5wXk12dqhJZAxJSsMBUd6e,The Ocean,https://open.spotify.com/artist/6fuALtryzj4cq7vkglKLxq
As Each End Looms And Subsides,2020-04-14T11:51:26Z,7:16,24,8,https://open.spotify.com/track/3ktT0Z44Pe1btD39aeRQ8s,https://p.scdn.co/mp3-preview/4756f94d468abf6198ef93bc0a504ab7fb75f51f?cid=2490920ce5574a1a9b97a3e366c39dd3,"The Fear Is Excruciating, But Therein Lies The Answer",2010-04-06,8,https://i.scdn.co/image/ab67616d00001e02357b340a53240da42cf8e8da,https://open.spotify.com/album/1mLisF7qgSwVDrQ4gklpcR,Red Sparowes,https://open.spotify.com/artist/4MT9A89Dq8xRJ9hMvvPiJw
Youngblood,2020-04-14T11:27:09Z,7:34,46,5,https://open.spotify.com/track/1HLzOkMLl4m7phBs846sNG,https://p.scdn.co/mp3-preview/b5ec7ea495735f72da88656a7b3edda0aebbdd28?cid=2490920ce5574a1a9b97a3e366c39dd3,Station,2008-05-06,6,https://i.scdn.co/image/ab67616d00001e02de017745af48f827d119a3b5,https://open.spotify.com/album/4YMCNSRMOzAyFfC4ToQ60x,Russian Circles,https://open.spotify.com/artist/0AZ3VR0YbFcS0Kgei7L2QF
Stones From the Sky,2020-04-14T11:12:11Z,9:45,38,10,https://open.spotify.com/track/3QXLyecihSPObaad8K4AES,https://p.scdn.co/mp3-preview/e0bc5c6c8e66f510e9483e0097554e2671f65c4c?cid=2490920ce5574a1a9b97a3e366c39dd3,A Sun That Never Sets,2001-08-07,10,https://i.scdn.co/image/ab67616d00001e02fa68e14ef6d1ac8c69dd6c79,https://open.spotify.com/album/2cdr9bgZKUMUptKSMuC8mP,Neurosis,https://open.spotify.com/artist/1KHydwFySZY3YcWyo2q2dF
Eula,2020-04-14T08:10:29Z,6:47,43,9,https://open.spotify.com/track/46Z1ogcP9C9UxBD1aO2iRR,https://p.scdn.co/mp3-preview/0809be383717646184e15794eee5137a372dcba2?cid=2490920ce5574a1a9b97a3e366c39dd3,Yellow & Green,2012-07-17,18,https://i.scdn.co/image/ab67616d00001e02da12f695382c0cfc9e36a2eb,https://open.spotify.com/album/4mSoz87AFyUIcZlCmwbI8s,Baroness,https://open.spotify.com/artist/3KdXhEwbqFHfNfSk7L9E87
Leave Me Here,2020-04-13T20:07:19Z,7:15,27,3,https://open.spotify.com/track/1Hu7uWexshjLpeera5VN8w,https://p.scdn.co/mp3-preview/c6015a23e4ac95890a5be71c57af2b8332dbe1b2?cid=2490920ce5574a1a9b97a3e366c39dd3,Salvation,2004,8,https://i.scdn.co/image/ab67616d00001e0237c351f1c18452da587019fc,https://open.spotify.com/album/1rdVGFcmOnQzjEsW4fI45P,Cult Of Luna,https://open.spotify.com/artist/7E7fJJpdVgr1F3pfAfRtHe
Journey to the Plains,2020-04-13T19:29:06Z,7:56,32,1,https://open.spotify.com/track/2hsljPUHPA1L5B4uZIo0Sg,https://p.scdn.co/mp3-preview/bfa17a7a6e9741ddec5f04ef4001afc27b64fea2?cid=2490920ce5574a1a9b97a3e366c39dd3,Plains of the Purple Buffalo,2011-07-11,13,https://i.scdn.co/image/ab67616d00001e028f8694711e1d8103a6418389,https://open.spotify.com/album/3xIpxM4JMvq0vHjtQhgncJ,*Shels,https://open.spotify.com/artist/0Ivm3PYwfVFeq2trxYqLi2
No Cars Go,2020-04-11T10:36:09Z,5:43,58,10,https://open.spotify.com/track/51xBgzcyzojRpqFW2ICQAB,https://p.scdn.co/mp3-preview/8e6a84174cc98edec0b02f4cea9f319c4f41a139?cid=2490920ce5574a1a9b97a3e366c39dd3,Neon Bible,2007,11,https://i.scdn.co/image/ab67616d00001e029e0e42aa866e5fa167b19608,https://open.spotify.com/album/4GT6uZod4p5RiDMOVHOMme,Arcade Fire,https://open.spotify.com/artist/3kjuyTCjPG1WMFCiyc5IuB
Always Then,2020-04-06T17:09:43Z,4:11,49,7,https://open.spotify.com/track/4ti3jFBiVjPE4t9WOzKkHW,https://p.scdn.co/mp3-preview/030f3f9706fec97cb438a5d1a4a55055cc97820a?cid=2490920ce5574a1a9b97a3e366c39dd3,Always Then,2012-03-12,10,https://i.scdn.co/image/ab67616d00001e0257859a1c0932d0c7eb8fbdfd,https://open.spotify.com/album/6K1bLeeV0TSh37uczoEvFC,The KVB,https://open.spotify.com/artist/0BzJFLqchxKNQyEwswwQ40
The High Road,2020-03-16T16:12:34Z,3:52,65,1,https://open.spotify.com/track/5cwN1htZyoWqZCc33f3RfE,https://p.scdn.co/mp3-preview/5db92ef35b68e5a2452e5768b58c7fb402701e00?cid=2490920ce5574a1a9b97a3e366c39dd3,Broken Bells,2010-03-01,10,https://i.scdn.co/image/ab67616d00001e02e198b6b9c5bfe013458e8ec9,https://open.spotify.com/album/0X7WyEKdm5afGj1fmD7Blx,Broken Bells,https://open.spotify.com/artist/6dgwEwnK0YtDfS9XhRwBTG
Will You Smile Again For Me,2020-03-16T11:51:34Z,6:50,40,2,https://open.spotify.com/track/06L6ldA3rAsUrNWY4Q3vtu,https://p.scdn.co/mp3-preview/7bb0dc379ec81baca843f4c9b3015ed20696e877?cid=2490920ce5574a1a9b97a3e366c39dd3,Worlds Apart,2005-01-25,14,https://i.scdn.co/image/ab67616d00001e027a5ecb81867b171bb2c3e44d,https://open.spotify.com/album/0nT470JKGNwsCAH1WNSQE0,...And You Will Know Us by the Trail of Dead,https://open.spotify.com/artist/6wBUn8gMP85n8dPu6LoUcF
Losing Streak,2020-03-16T10:55:37Z,6:15,15,1,https://open.spotify.com/track/66HEM39z3fDCjR36hX3Arp,https://p.scdn.co/mp3-preview/6121caf4a456316d111bb83d9d2aa9e191261ae1?cid=2490920ce5574a1a9b97a3e366c39dd3,Opiate Sun EP,2009-10-27,4,https://i.scdn.co/image/ab67616d00001e0255c24085fe7c1734affa8d39,https://open.spotify.com/album/6HegNCTFukbV0MRxoGOONQ,Jesu,https://open.spotify.com/artist/1binm59tmJzoZLvLETVYBP
Hunted by a Freak,2020-03-16T09:33:42Z,4:16,8,1,https://open.spotify.com/track/2jZK70rgDh2mc4bk1uiaH0,,Happy Songs For Happy People,2003-05-21,9,https://i.scdn.co/image/ab67616d00001e02f274ef2c8892ab14c6fc3656,https://open.spotify.com/album/1FvIoulivmS5n4Kp3zpBr2,Mogwai,https://open.spotify.com/artist/34UhPkLbtFKRq3nmfFgejG
No Lesson,2020-03-15T09:55:06Z,4:26,48,6,https://open.spotify.com/track/2FfUxvwaNTtPYlyrESKtQH,https://p.scdn.co/mp3-preview/a95f1dd25574ea55dc7cd20dd1c0ee49d3bd5798?cid=2490920ce5574a1a9b97a3e366c39dd3,Fate,2013-11-11,10,https://i.scdn.co/image/ab67616d00001e0228a0105ae569ea5eb09e5eca,https://open.spotify.com/album/17HnpGk66isnHowhOVyRT1,Soviet Soviet,https://open.spotify.com/artist/5BC3lvcEEOqVrqMaPjYrgu
Smoke & Mirrors,2020-03-15T09:18:31Z,4:26,53,3,https://open.spotify.com/track/2C1nOw1nRxJaBWb9I1x05A,https://p.scdn.co/mp3-preview/31368048c7b9199b3574356eef7bff4bf6cdaa38?cid=2490920ce5574a1a9b97a3e366c39dd3,Deadringer: Deluxe,2002,18,https://i.scdn.co/image/ab67616d00001e02482be3c0abad6a3c2bcd2efd,https://open.spotify.com/album/7DmNwRBDJRUEFUlk3oa2Aj,RJD2,https://open.spotify.com/artist/1O3ZOjqFLEnbpZexcRjocn
Lazy Eye,2020-03-14T18:46:21Z,5:54,66,7,https://open.spotify.com/track/1aDLUzCyYpRXgrjwUWzV2X,https://p.scdn.co/mp3-preview/4596d41cd35db5dcdda009ea3af49dd6aa294320?cid=2490920ce5574a1a9b97a3e366c39dd3,Carnavas,2006-07-25,11,https://i.scdn.co/image/ab67616d00001e029caa0b7bb4d3966f6fb2a266,https://open.spotify.com/album/2Qr40p1sv6NYrf9NPehsrO,Silversun Pickups,https://open.spotify.com/artist/6qyi8X6MdP1lu6B1K6yh3h
Burn My Shadow,2020-03-14T18:11:31Z,4:57,38,7,https://open.spotify.com/track/5rDdhgSxkryYbWyjYjMx85,https://p.scdn.co/mp3-preview/08361197a4fc11ebffaf4ad665ceb755795c759a?cid=2490920ce5574a1a9b97a3e366c39dd3,War Stories,2007,17,https://i.scdn.co/image/ab67616d00001e02f956f7824b8b2ac79d83a8be,https://open.spotify.com/album/32e2hi6CBcxj3NUEZ6wetB,UNKLE,https://open.spotify.com/artist/2nszamLjZFgu3Yx77mKxuC
Pogo,2020-03-14T17:45:08Z,3:46,20,10,https://open.spotify.com/track/4CLZlTPjaKqbadAJc031OQ,,Idealism,2007-05-09,17,https://i.scdn.co/image/ab67616d00001e02d357171a838571232a7be21b,https://open.spotify.com/album/1tI2KRkbdaxI1lVUDW8F7S,Digitalism,https://open.spotify.com/artist/2fBURuq7FrlH6z5F92mpOl
Tribulations,2020-03-13T19:58:45Z,4:59,51,3,https://open.spotify.com/track/5JOO8UMaEpOfhhatQQsAqm,https://p.scdn.co/mp3-preview/67ce1787bfcf19b4e99b4803cf4839f2ebbf35d6?cid=2490920ce5574a1a9b97a3e366c39dd3,LCD Soundsystem,2005-01-24,16,https://i.scdn.co/image/ab67616d00001e0275ec666254c50336a378ad01,https://open.spotify.com/album/6aSk2vxoY3xtz7cXKuY9EL,LCD Soundsystem,https://open.spotify.com/artist/066X20Nz7iquqkkCW6Jxy6
The Suburbs,2020-03-13T08:58:03Z,5:15,69,1,https://open.spotify.com/track/2UWdUez9MB9yzL7Y81Mcip,https://p.scdn.co/mp3-preview/71c82f0594ad7346e7337f2c4aba5b2bf47627c0?cid=2490920ce5574a1a9b97a3e366c39dd3,The Suburbs,2010,16,https://i.scdn.co/image/ab67616d00001e02532391d63cfd6d32677f7af6,https://open.spotify.com/album/3DrgM5X3yX1JP1liNLAOHI,Arcade Fire,https://open.spotify.com/artist/3kjuyTCjPG1WMFCiyc5IuB
On My Shoulders,2020-02-24T11:58:24Z,5:21,45,3,https://open.spotify.com/track/5SI421ME9jVxpDYHnGU5UK,https://p.scdn.co/mp3-preview/a8bfb9f51d4254eac849726a43a71ecf35b0c78d?cid=2490920ce5574a1a9b97a3e366c39dd3,A Mouthful,2008-01-14,15,https://i.scdn.co/image/ab67616d00001e028ed22ac4bb9b426e51501df9,https://open.spotify.com/album/732JZl6ivb7kDwSCy5fXOl,The Dø,https://open.spotify.com/artist/2mcNCn1qbZUQ3J9KHapUxj
Unspoken,2020-02-11T19:28:07Z,4:47,42,2,https://open.spotify.com/track/4Vuk0wkvcchcx3dyYOCF6Q,https://p.scdn.co/mp3-preview/a2c1db1c6d49f2578df618b4464db04736ff2be5?cid=2490920ce5574a1a9b97a3e366c39dd3,Ultraviolet,2013-05-28,11,https://i.scdn.co/image/ab67616d00001e02eaf0267e831da6a960bd2157,https://open.spotify.com/album/35qXLJqPw9ehORWpBNQiX3,Kylesa,https://open.spotify.com/artist/7mO0JGOATH8fVHvgCdZsXh
La traversée,2020-02-11T18:25:33Z,8:23,20,2,https://open.spotify.com/track/5n0VdRZzWSor2EGFbgDmDN,https://p.scdn.co/mp3-preview/d4c6273a83cbb7ee4c35d1ad19dae4e542396431?cid=2490920ce5574a1a9b97a3e366c39dd3,Ariettes oubliées,2012-02-10,8,https://i.scdn.co/image/ab67616d00001e0247bd88df5217997f569b423a,https://open.spotify.com/album/5PF7zpAGYpzJ0Q5tz8ib1g,Les Discrets,https://open.spotify.com/artist/2VYbuGDGM7ipeu54IbKzyw
Terrain,2020-02-11T18:16:43Z,5:29,42,3,https://open.spotify.com/track/25s1qqeuHILtIlg0mTplBt,https://p.scdn.co/mp3-preview/7820adb3515d92828cb24246979972773babb3ef?cid=2490920ce5574a1a9b97a3e366c39dd3,Key,2012-05-18,7,https://i.scdn.co/image/ab67616d00001e024a2f28581b4e85658d972630,https://open.spotify.com/album/4lvhLVlxROwIWD87GGOj7J,pg.lost,https://open.spotify.com/artist/6YK58h9BCYpFNv10fsMwoS
In Fiction - Remastered,2020-02-08T18:27:20Z,9:12,0,3,https://open.spotify.com/track/7fmAZpATW2KzcTBV6ih1Py,,Panopticon (Remastered),2004,7,https://i.scdn.co/image/ab67616d00001e029398f7c97ac230d7f334b037,https://open.spotify.com/album/2bPTCyG3NxIRHQL3tsQzIM,ISIS,https://open.spotify.com/artist/2vsXeWGC8rILp3rpSN2Fyk
Dark City Dead Man,2020-02-08T18:26:38Z,15:49,23,7,https://open.spotify.com/track/2vauvBj9LEzuFjHAhvhRai,https://p.scdn.co/mp3-preview/8d5c23ea71915bc1cdb90e9d3e82b79c5c12ceac?cid=2490920ce5574a1a9b97a3e366c39dd3,Somewhere Along The Highway,2006,7,https://i.scdn.co/image/ab67616d00001e025a5b03d38f54be96bbaa1491,https://open.spotify.com/album/23ISdAi8LzEGzhYETnQe8Q,Cult Of Luna,https://open.spotify.com/artist/7E7fJJpdVgr1F3pfAfRtHe
With Empty Hands Extended,2020-02-08T18:22:58Z,3:56,13,11,https://open.spotify.com/track/1f6wBE1uHnc8cgpbTVE1Ct,https://p.scdn.co/mp3-preview/4039ae426ac6ea5d8d8caf686fad7a3b1b37de04?cid=2490920ce5574a1a9b97a3e366c39dd3,Tragedy,2000-01-01,14,https://i.scdn.co/image/ab67616d00001e022eb7812cc996045bf10bff3c,https://open.spotify.com/album/0H5qhhLA2YhfquziZTlKSl,Tragedy,https://open.spotify.com/artist/6H0LnhDF6W7g2H234i6z3Q
Bad Timing,2020-02-08T18:20:58Z,7:07,5,1,https://open.spotify.com/track/1i3ZlWJyYIufGERa1zGyDs,,Pocket Revolution,2005,12,https://i.scdn.co/image/ab67616d00001e029d2dd3630e033d82f9af3faa,https://open.spotify.com/album/1FigkfeW78UdljcZJAYBg1,dEUS,https://open.spotify.com/artist/3zMir00BoCKhwNTjlT61KN
Instant Street,2020-02-08T18:20:53Z,6:13,45,6,https://open.spotify.com/track/0wLeXKBtG1wcpA86TyLLvZ,https://p.scdn.co/mp3-preview/7883453489383fd3081c9f4de0231e79abcb5f6c?cid=2490920ce5574a1a9b97a3e366c39dd3,The Ideal Crash,1999-01-01,10,https://i.scdn.co/image/ab67616d00001e02f6aad8740abd3c6280bf77ea,https://open.spotify.com/album/1YZWEKi3WAzSk6IGnObgUO,dEUS,https://open.spotify.com/artist/3zMir00BoCKhwNTjlT61KN
As Sure As The Sun,2020-02-08T18:20:49Z,5:52,34,6,https://open.spotify.com/track/054IHyUigregF2gjkMoO7H,https://p.scdn.co/mp3-preview/11a76cb78f495e453cf707e2919e6c6efffebaa1?cid=2490920ce5574a1a9b97a3e366c39dd3,B.R.M.C.,2001,17,https://i.scdn.co/image/ab67616d00001e02de46985a1154ca0736e85ac9,https://open.spotify.com/album/5yMBrh34J9x9xG4NQN0DNk,Black Rebel Motorcycle Club,https://open.spotify.com/artist/1tpXaFf2F55E7kVJON4j4G
Oceanwalk,2020-02-08T18:19:51Z,4:52,10,3,https://open.spotify.com/track/4e7sbSU33yX2MNxcW3lruY,https://p.scdn.co/mp3-preview/73ac219debcacf2cbf759735f6bb2e7e38975425?cid=2490920ce5574a1a9b97a3e366c39dd3,You and Yer Good Ideas,2005-07-12,10,https://i.scdn.co/image/ab67616d00001e0273aad0dc3db7a0c69b2fc60e,https://open.spotify.com/album/15jyErv8eURC90AfiDXb8C,Astronautalis,https://open.spotify.com/artist/6PWRJs1FosHp8Cqx0Nmswj
Skeleton (Everybody's Favorite),2020-02-08T18:19:26Z,3:53,7,9,https://open.spotify.com/track/1GanR408nY0fW5tVcWrUCi,https://p.scdn.co/mp3-preview/dc623290f49271c7b32ab4816506c53f7ef281e1?cid=2490920ce5574a1a9b97a3e366c39dd3,The Mighty Ocean and Nine Dark Theaters,2006-05-23,13,https://i.scdn.co/image/ab67616d00001e02b830a69838538f11a9b33e8a,https://open.spotify.com/album/25ShlYGxRLH2fCHgPXbFwD,Astronautalis,https://open.spotify.com/artist/6PWRJs1FosHp8Cqx0Nmswj
