name,followers,popularity,genres,image_url,external_url
Lost in Kiev,9496.0,30.0,"['french post-rock', 'instrumental post-rock', 'post-rock']",https://i.scdn.co/image/4126ca4cb0e402d81f5140bfdbf322cf7629378c,https://open.spotify.com/artist/4VBq7oPj5Yi4Yfx4hopGY3
Jo Blankenburg,22624.0,47.0,"['downtempo', 'epicore', 'scorecore', 'soundtrack']",https://i.scdn.co/image/5c05428e2fa3781a5f2f0a152841ba03e43df397,https://open.spotify.com/artist/4tuiQRw9bC9HZhSFJEJ9Mz
Hans Zimmer,2262455.0,80.0,"['german soundtrack', 'soundtrack']",https://i.scdn.co/image/635afc786816b69612cc70fd43b1f7c43b49b56b,https://open.spotify.com/artist/0YC192cP3KPCRWx8zr8MfZ
In Each Hand A Cutlass,918.0,7.0,"['singaporean indie', 'southeast asian post-rock']",https://i.scdn.co/image/ab67616d00001e023fa9de11cabb3fcbc93955ff,https://open.spotify.com/artist/14RVZMXKkgP4U8WUq2JGSl
Ramin Djawadi,442531.0,74.0,"['german soundtrack', 'scorecore', 'soundtrack', 'video game music']",https://i.scdn.co/image/d33c97f0483a37ecf2d8309f99b1abaa1e499fd9,https://open.spotify.com/artist/1hCkSJcXREhrodeIHQdav8
Eleventh Vibration,2143.0,15.0,['russian post-rock'],https://i.scdn.co/image/ab67616d00001e023442e25c17e0a81915fb0133,https://open.spotify.com/artist/5thgNqwHexVEhI2Hk3RkFY
Vlado Hudec,2034.0,32.0,['epicore'],https://i.scdn.co/image/ab67616d00001e02244763d79530aa867c218890,https://open.spotify.com/artist/0NAFI1sFmTGYi467Vv9SwN
Asian Dub Foundation,68403.0,42.0,"['big beat', 'dub']",https://i.scdn.co/image/1cc18592d1a07275a442c5aff2b591d2a2eb995f,https://open.spotify.com/artist/2EeUsNnv2BcVIGhBZ5SV8z
Armen Hambar,1438.0,30.0,['epicore'],,https://open.spotify.com/artist/3EMv84Jw9Quywvb5hDd2Yk
DMX,2195109.0,74.0,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",https://i.scdn.co/image/8bf081adcfb9eb259fca3f0bd00b848153982d64,https://open.spotify.com/artist/1HwM5zlC5qNWhJtM00yXzG
Floating In Space,1259.0,18.0,['cinematic post-rock'],https://i.scdn.co/image/3ff75f68d559da6433b335ca58afad76e9cbeb11,https://open.spotify.com/artist/70C6Cx8HYbzyKpZLMrnXlm
Aram Mandossian,276.0,25.0,['epicore'],https://i.scdn.co/image/bf6b2e2be10cffc22e39022442f9b29e0fac3c2d,https://open.spotify.com/artist/78lHyg96k1Lwp0hegQWLAA
Iced Earth,259519.0,55.0,"['hard rock', 'melodic metal', 'metal', 'neo classical metal', 'old school thrash', 'power metal', 'power thrash', 'speed metal']",https://i.scdn.co/image/ca2b8bad69947dfcc284b833724d82dc007b8044,https://open.spotify.com/artist/3KEixcRfBS5K3E91Vn1Kdy
Migos,10901917.0,84.0,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",https://i.scdn.co/image/c2a5142e43a9ac21bce1b0106b276ec60d4fc4f8,https://open.spotify.com/artist/6oMuImdp5ZcFhWP0ESe6mG
I/O,2761.0,16.0,['american post-rock'],https://i.scdn.co/image/ab67616d00001e02f9735d24b47838f441fbd7b9,https://open.spotify.com/artist/2DNjvm75fLwGNyEzD4hr4B
Chaotrope,250.0,8.0,[],https://i.scdn.co/image/ab67616d00001e0240f9ad4c9527f9e0e4f59450,https://open.spotify.com/artist/40ElavMF4xWKOZCBAm4pWZ
