track_id,key,mode,time_signature,duration_ms,tempo,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence
1ZsJAWClytNxWL0f58HVXo,5,1,4,373347,120.034,0.269,0.889,-4.587,0.0367,0.0046,0.89,0.121,0.0439
1di7h244SmoeqEEGNfpIxO,1,1,4,443227,170.015,0.297,0.751,-7.298,0.0346,0.0135,0.881,0.132,0.116
1gjUBLiGk3MdFksH3aRMax,3,0,4,151408,119.877,0.315,0.422,-12.209,0.0389,0.00573,0.94,0.11,0.0386
2pvhR1vFgQVNNVKMMwtyx9,2,0,4,112307,94.984,0.523,0.889,-8.576,0.0764,0.483,0.923,0.12,0.171
3GJZLvGXaVszYdSBLMtJFX,0,0,4,136892,140.021,0.478,0.906,-6.781,0.0419,0.0962,0.919,0.115,0.59
3pTNVDJpzaLxiZnbC18SMX,2,0,4,154858,79.989,0.427,0.968,-4.517,0.0574,0.244,0.864,0.121,0.358
4RAWiTg2PgFRIvnAm7Cc0B,9,1,3,222813,115.004,0.472,0.665,-4.846,0.0333,0.0236,0.363,0.0842,0.0757
4qxQreMZwLWqfrD9e2dZoz,1,1,3,275817,104.976,0.36,0.918,-8.996,0.109,0.022,0.92,0.274,0.289
5B89ogVcO7UHkWzcgkbIVX,8,0,4,246053,70.068,0.196,0.911,-5.146,0.393,0.183,0.0,0.104,0.141
5EspT2XTeVZTzScbSsHt4K,0,1,4,346547,144.973,0.458,0.904,-5.027,0.0451,0.000153,0.576,0.084,0.459
67d6oxD6d5ij35CJD68CVy,0,0,4,182160,151.48,0.134,0.738,-9.265,0.118,0.0347,0.964,0.115,0.127
681QRYTMNHmXDc9ddPTvAg,7,1,4,281013,180.031,0.437,0.64,-7.66,0.0285,0.579,0.9,0.209,0.154
6ZjnYJKWzbSNwtON093mAV,10,0,4,168920,162.033,0.403,0.913,-3.262,0.0311,0.0311,0.907,0.193,0.274
6eASeGBuXAmYpMqccMkf9n,8,1,4,221347,180.122,0.363,0.783,-6.41,0.0381,0.000867,0.975,0.0924,0.201
6fKYVxMEFE8pHP0Hybp3O8,1,1,4,185387,128.007,0.597,0.79,-4.737,0.0332,0.0323,0.789,0.1,0.479
6nWnvvswc9MKytO9LGOmNu,0,0,4,388387,109.982,0.546,0.729,-4.377,0.0286,0.0263,0.899,0.0966,0.0966
7CoQ8kKU70QME0uSiUz5QR,5,1,4,388813,100.161,0.452,0.627,-8.644,0.0403,0.0236,0.861,0.102,0.0382
7FJdlK74sFP9BSWYtxHDle,2,0,4,139864,127.955,0.234,0.37,-13.86,0.0313,0.933,0.862,0.113,0.0797
7qFGiRd3Vq7A0odTbqOELG,9,0,4,219167,77.491,0.416,0.763,-9.372,0.062,0.497,0.923,0.624,0.177
0IXMD0dcTuJhu0QQo8a0pp,1,1,3,150507,145.024,0.363,0.806,-5.355,0.0423,0.245,0.961,0.104,0.288
0P4JuEXYJmu2Q7BTtQW5nR,2,0,4,436827,109.937,0.302,0.815,-8.756,0.0582,0.000762,0.00034,0.0959,0.251
0bSlOXmtbRDuejWMZaA5sk,0,0,4,299013,119.692,0.345,0.474,-9.649,0.0438,0.82,0.881,0.119,0.0882
6zYLkNUB3jH5vmBTNVDLiK,0,1,4,230217,127.789,0.316,0.82,-6.175,0.228,0.316,0.903,0.106,0.0985
4cwmS4ClC853LXP1w7uOyR,2,0,4,262413,130.007,0.426,0.833,-4.208,0.0352,9.43e-05,0.00738,0.201,0.329
7oJdT5qytNzmEfJp0fJLiB,0,0,3,704720,100.019,0.174,0.691,-10.11,0.0425,7.67e-05,0.734,0.083,0.11
08nLiCsrLgjKmF97jcTDsG,0,0,3,143987,99.976,0.468,0.511,-17.201,0.0272,0.000287,0.9,0.513,0.157
2iGWNSJgNKBZ53ZS3OZsPR,10,0,4,501680,125.001,0.448,0.689,-10.284,0.0345,3.23e-05,0.384,0.111,0.421
0PKTH6KQZdOHHLipvl46TA,8,1,3,811067,94.976,0.19,0.826,-10.051,0.0565,2.75e-05,0.38,0.13,0.123
7l6RA6kz0NX7V92IHmIXcV,5,0,3,247800,109.449,0.201,0.6,-14.739,0.0496,0.0129,0.903,0.691,0.0745
7KuriDfwjxBF4xAZTgKo0m,2,0,3,615329,153.68,0.166,0.652,-7.732,0.0368,6.69e-05,0.0549,0.1,0.137
1DZ2aoDiNsaFZGRp9SV4a1,0,0,3,496303,96.981,0.323,0.84,-7.319,0.0493,5.24e-05,0.549,0.411,0.0579
5wldLik2T3G8YfTWqAy4Yy,9,0,3,341612,77.447,0.101,0.795,-7.763,0.0465,5.4e-06,0.33,0.118,0.14
4QtqreLntSBLfEVLd5NLnT,2,0,3,423253,111.46,0.398,0.871,-6.584,0.0662,2.25e-06,0.0537,0.179,0.225
62HfQvVA9UQ1tfKAW1S8Bn,2,1,4,308082,104.969,0.422,0.945,-6.578,0.0691,2.33e-06,0.0669,0.192,0.334
1f84ENa4Lynhh3wie1i9ly,9,0,3,474477,186.892,0.235,0.865,-6.261,0.0656,2.12e-06,0.48,0.174,0.272
3H0pAWafR3m9IXzIqJ16jV,5,0,3,432866,134.883,0.362,0.742,-6.99,0.0321,4.44e-06,0.809,0.371,0.351
2lEX30TMpHmvvqgbnGLNci,0,1,4,158128,178.892,0.163,0.87,-6.433,0.0923,1.23e-06,0.0718,0.528,0.36
7K5LV50wGTNxsojHsi7B0W,6,0,4,379413,135.0,0.446,0.948,-4.497,0.111,0.000144,0.378,0.266,0.481
6kaZeR7uCIOU5DcJg2xup6,8,0,3,284920,179.984,0.318,0.978,-3.631,0.107,6.01e-05,0.826,0.0691,0.349
3tkpADoyNaqpRidHgRWoOd,11,0,4,676004,124.789,0.259,0.902,-5.97,0.047,0.00246,0.955,0.148,0.165
1UCEvV7XypL43aiSDzWX1h,4,1,3,153927,109.959,0.496,0.926,-3.257,0.041,5.51e-05,0.787,0.293,0.49
6r6wolzRxCSNuY7arMNwMe,2,0,3,136280,90.25,0.313,0.181,-14.164,0.0298,0.572,0.976,0.108,0.0618
2pr6us08iPNzIex5q6fMvI,7,0,4,301733,76.384,0.483,0.0176,-25.501,0.052,0.994,0.928,0.0912,0.2
4zJLpLsfY52ih6y8u4mhKH,11,1,4,404240,131.409,0.554,0.816,-7.871,0.0353,0.000526,0.000711,0.0988,0.362
2H4zwjbv0D0ggDhf0E8j8j,9,0,3,199423,95.979,0.132,0.0176,-27.762,0.0362,0.927,0.964,0.0729,0.0624
18z7tK7u9DcDw85LYRR5Fe,9,0,4,126960,96.158,0.33,0.229,-16.442,0.0375,0.948,0.973,0.0998,0.0593
6ZFbXIJkuI1dVNWvzJzown,7,1,4,275547,126.622,0.221,0.0879,-16.996,0.0381,0.155,0.698,0.0869,0.0401
5mx1oyU4ss3fvWtKMh9J7r,1,1,4,183763,78.063,0.186,0.852,-10.456,0.351,0.29,0.911,0.133,0.134
46tYPlPCL3GEYyVHokDWzw,7,1,4,131644,103.059,0.393,0.839,-8.249,0.0522,0.0169,0.893,0.0721,0.0747
0fOG6khFYwmGn3SL08SikO,2,0,4,178909,98.899,0.292,0.497,-11.229,0.0411,0.708,0.974,0.0684,0.038
3dyGR5W4ki3ewlos9CkLbp,7,0,4,179000,98.975,0.34,0.55,-11.062,0.042,0.712,0.978,0.0689,0.0383
1EHG1XCRLEVL1zLf0FmO5R,4,0,4,241893,141.008,0.552,0.827,-8.196,0.036,0.0137,0.06,0.0873,0.62
3osh1KkzF3tiiuFL9z69Tn,6,0,4,227293,145.991,0.375,0.704,-6.511,0.0372,0.0567,0.0741,0.0791,0.129
3ibxWGmihlC5Qm0LI7G8V7,1,1,4,268600,144.976,0.343,0.948,-4.721,0.0766,0.104,0.00925,0.154,0.126
1OMCsfNqrTEHXtnO6NO7tz,6,1,4,179360,99.888,0.138,0.263,-16.521,0.0446,0.768,0.949,0.254,0.052
5KlAzJduhdzXClrMSJzsmV,0,1,5,125067,98.047,0.457,0.372,-11.564,0.0273,0.818,0.932,0.0944,0.179
5ugCgHftDye3SLUM8tSVH0,2,0,4,110627,120.044,0.617,0.477,-9.699,0.031,0.921,0.848,0.122,0.342
4MUN6PQPplQDajjx7NCcdr,5,0,4,128413,137.984,0.475,0.789,-8.893,0.0578,0.313,0.965,0.104,0.63
586eHbSgVkBHlWP6ORwx6E,0,0,4,82000,85.499,0.523,0.921,-8.141,0.0332,0.497,0.905,0.0724,0.447
2ZssT3XEX1cObqahy9YrQM,9,0,4,237843,169.985,0.388,0.901,-6.846,0.122,0.0077,0.385,0.119,0.146
4o2HNr1GdTEU9BJoTIbWM6,1,0,4,245253,124.061,0.566,0.863,-5.679,0.0364,0.0238,0.899,0.105,0.487
0OQqwcp91YgRBpjtyCWdEQ,0,1,4,220267,87.046,0.603,0.913,-7.813,0.0276,0.175,0.754,0.39,0.556
6WtGYhmAmMcrIr6sj86FDC,5,1,4,252160,87.983,0.556,0.464,-9.812,0.0356,0.121,0.931,0.11,0.0392
0CIJm6CaGvTGfvaJvqrKmJ,10,0,4,258093,90.042,0.174,0.618,-11.215,0.0616,0.312,0.899,0.108,0.0719
6tXtvM9glF9DFlete3EwVY,4,0,3,195000,164.944,0.251,0.853,-7.661,0.141,0.0978,0.885,0.126,0.0539
2KNmDKL0Ngf5wd7iB25cap,7,1,4,295427,86.013,0.559,0.695,-9.334,0.0519,0.199,0.901,0.11,0.538
7fpQXTY9CZCUr2VDQhsvEm,8,1,3,104267,169.717,0.304,0.63,-12.729,0.04,0.288,0.931,0.118,0.494
4G8gkOterJn0Ywt6uhqbhp,9,1,4,186813,136.245,0.448,0.784,-3.686,0.0627,0.106,0.000108,0.668,0.236
6g1NlCpW7fgqDnWbCCDrHl,2,1,4,247427,124.08,0.532,0.783,-5.697,0.0523,0.0038,0.0012,0.161,0.643
2Oehrcv4Kov0SuIgWyQY9e,3,1,4,175200,179.561,0.327,0.71,-2.928,0.0547,0.202,9e-05,0.28,0.416
