name,followers,popularity,genres,image_url,external_url
Veigar Margeirsson,5236,34,"['epicore', 'icelandic classical', 'nordic soundtrack']",https://i.scdn.co/image/ab67616d00001e02cc5eeb59dc1ff01f123460c3,https://open.spotify.com/artist/49qXLlcq9i5zOpvCAo9hVF
Two Steps from Hell,560371,70,"['epicore', 'soundtrack', 'video game music']",https://i.scdn.co/image/ab67616d00001e02149cf6977defe909fd7d34fd,https://open.spotify.com/artist/2qvP9yerCZCS0U1gZU8wYp
Iván Torrent,40696,52,['epicore'],https://i.scdn.co/image/0d83ebb5b43e07c556b91150d82ef67c8040675e,https://open.spotify.com/artist/3C6hf9ZIza3e2f2Q3XwfcO
James Dooley,13491,42,['epicore'],https://i.scdn.co/image/ab67616d00001e02f2e564d8b26192a53a64d334,https://open.spotify.com/artist/1ZHio9RIhXSROw2pqxiZ91
Jo Blankenburg,22624,47,"['downtempo', 'epicore', 'scorecore', 'soundtrack']",https://i.scdn.co/image/5c05428e2fa3781a5f2f0a152841ba03e43df397,https://open.spotify.com/artist/4tuiQRw9bC9HZhSFJEJ9Mz
Valentin Wiest,2326,23,['epicore'],https://i.scdn.co/image/cc7c23d8ecb09290e7dab145fb1e841b900949ab,https://open.spotify.com/artist/4pe5UwbGEhiG1XRLoCHRg7
Future World Music,46000,48,['epicore'],https://i.scdn.co/image/6d80d4e10b656533c449dab6718d7019792ef8d2,https://open.spotify.com/artist/6gmhrHojnyp0SfG4WwJgIE
Hidden Citizens,70238,59,"['epicore', 'modern alternative rock']",https://i.scdn.co/image/eac1196628dfc455201459e24fe27267b35ed866,https://open.spotify.com/artist/707cnVfI3ISM4j5uzfTc7J
Zack Hemsey,112613,59,"['epicore', 'scorecore']",https://i.scdn.co/image/ab67616d00001e02ad23694f5312acca60c1c2cb,https://open.spotify.com/artist/2Eg0o1Mok66akOkuOiGdEv
Marcus Warner,18177,53,['epicore'],https://i.scdn.co/image/827661df5682c0fedb36112a4e5d0ef130eb7b49,https://open.spotify.com/artist/44HQ4cmv8MKMNHkPtXwZbQ
Brand X Music,16445,42,['epicore'],https://i.scdn.co/image/c8ee0fb792ca26186a48b388b93140c8f9303e32,https://open.spotify.com/artist/1jee9hr0fXhz1aoGnwOSiL
E.S. Posthumus,53709,44,"['bow pop', 'epicore', 'scorecore']",https://i.scdn.co/image/ab67616d00001e0229e9e9ca5cf51d653febc263,https://open.spotify.com/artist/1CqW2UkLsaZvByLwkOaNsH
Epic North,19481,45,['epicore'],https://i.scdn.co/image/bad7dc4fc565e57fce31a3b4975806174c578780,https://open.spotify.com/artist/65VzgvnIOrNmIk4UwsMI39
I/O,2761,16,['american post-rock'],https://i.scdn.co/image/ab67616d00001e02f9735d24b47838f441fbd7b9,https://open.spotify.com/artist/2DNjvm75fLwGNyEzD4hr4B
Floating In Space,1259,18,['cinematic post-rock'],https://i.scdn.co/image/3ff75f68d559da6433b335ca58afad76e9cbeb11,https://open.spotify.com/artist/70C6Cx8HYbzyKpZLMrnXlm
I Am Waiting for You Last Summer,20008,40,"['atmospheric post-rock', 'post-rock', 'russian post-rock']",https://i.scdn.co/image/147b47c0ceb723a501a90be88a368400355e9bfc,https://open.spotify.com/artist/2N6ovxTbZJfQBpTehOI5wR
Diary of My Misanthropy,759,11,['cinematic post-rock'],https://i.scdn.co/image/6e3fe3a07aa786624846c3cb68596c4e31c072b9,https://open.spotify.com/artist/6NyIAnYU23slwfyUyRqHoT
Homeless Atlantic,329,3,[],https://i.scdn.co/image/ab67616d00001e02814cf5eff77ffc83ad782807,https://open.spotify.com/artist/3P7TwB7nfdjhBS6MohpGfx
False Horizon,1812,14,[],https://i.scdn.co/image/5c5ca90a3af0efa2982f0b766c7e26d96cb9bdfa,https://open.spotify.com/artist/6NB01fkggL3Owsgp6VEc4H
*Ancients,1065,7,['cosmic post-rock'],https://i.scdn.co/image/ab67616d00001e02e6b386361874b05367bcbe45,https://open.spotify.com/artist/4QTWiGaPuTZm04voak68D8
Seas of Years,9529,34,"['focus', 'nordic post-rock']",https://i.scdn.co/image/ab67616d00001e0219155846715a4203da0da665,https://open.spotify.com/artist/0i3clfRb52Y1RoRfRKytAS
April Rain,12500,34,['russian post-rock'],https://i.scdn.co/image/4735da7e700a4945e33b6f9eeac10786856dcfa1,https://open.spotify.com/artist/739AuFSVMsDpObOcslwJRI
Ships Fly Up,624,11,['russian post-rock'],https://i.scdn.co/image/46a89362167f2f02b01c6bf2e2656feff58bcf20,https://open.spotify.com/artist/2ysskHPCyb6vYRPCkiqi0p
The Best Pessimist,9557,29,"['instrumental post-rock', 'post-rock']",https://i.scdn.co/image/ab67616d00001e023d708c38dda3cefada8ac41b,https://open.spotify.com/artist/6W4aup6f745SyZe2vShUnZ
Audrey Fall,9975,29,"['instrumental post-rock', 'post-rock']",https://i.scdn.co/image/ab67616d00001e027f2ebd4b4af0d9be001c023d,https://open.spotify.com/artist/1evuNsiLo3ohG4xIYhPL03
Lost in Kiev,9496,30,"['french post-rock', 'instrumental post-rock', 'post-rock']",https://i.scdn.co/image/4126ca4cb0e402d81f5140bfdbf322cf7629378c,https://open.spotify.com/artist/4VBq7oPj5Yi4Yfx4hopGY3
Iwantsummer,813,17,[],https://i.scdn.co/image/ab67616d00001e02e6d44321dac457840e603829,https://open.spotify.com/artist/3bLHVStpCwvYCDltKaxNXz
Oh Hiroshima,26916,37,"['instrumental post-rock', 'nordic post-rock', 'orebro indie', 'post-rock']",https://i.scdn.co/image/0196a2aecd1d73da38852c7be792be6d40388afc,https://open.spotify.com/artist/19iNYCVHcMwJMS3NZqhZ59
God Is An Astronaut,208450,51,"['cosmic post-rock', 'instrumental post-rock', 'post-rock']",https://i.scdn.co/image/8923fbaf306cb60f08b7e3e69aeecbe40cd8e648,https://open.spotify.com/artist/079svMEXkbT5nGU2kfoqO2
Aesthesys,2782,23,"['cinematic post-rock', 'russian post-rock']",https://i.scdn.co/image/ead62cac120ca994c57291abe1545728e4369120,https://open.spotify.com/artist/0wdc6cxY8GzxkrMHGXSuOn
Exxasens,10555,24,"['instrumental post-rock', 'post-rock', 'spanish post-rock', 'spanish progressive rock']",https://i.scdn.co/image/d2403175b57bfb32ad7b1b1e7f87906940bab2d3,https://open.spotify.com/artist/7935eVYpj7jQM3mRJ3kGeX
Collapse Under The Empire,20318,35,"['cinematic post-rock', 'german post-rock', 'instrumental post-rock', 'post-rock']",https://i.scdn.co/image/570703c82f9d7d2932a91cc64bb16ef196fa186e,https://open.spotify.com/artist/34OB6veglJfOx8CzSsu0XY
Those Who Ride With Giants,8800,33,"['australian post-rock', 'instrumental post-rock', 'post-rock']",https://i.scdn.co/image/2a6990bb752005e91a21e0736d85539ebdc4fb98,https://open.spotify.com/artist/0pKhuVfVRd073xGqEdJlUP
X-Ray Dog,10994,39,['epicore'],https://i.scdn.co/image/ab67616d00001e02f861fb7750c551474581c17e,https://open.spotify.com/artist/4GwtNddbBGWKxaquZyFFJG
Instrumental Core,29943,47,['epicore'],https://i.scdn.co/image/ab67616d00001e02c36d2a07ce1a50d91b446b32,https://open.spotify.com/artist/58SoCdW1Iq9zmcYXQdAdFa
Jack Trammell,7837,36,['epicore'],https://i.scdn.co/image/ab67616d00001e023bb0fd2493a9161e709674d4,https://open.spotify.com/artist/1gbgOYIuCfU3kfsk5iaJ3r
Gothic Storm,12877,44,['epicore'],https://i.scdn.co/image/4f00a615c77c25afa2e496ae7c177f736411b7c1,https://open.spotify.com/artist/0yJVICreTbBrtXTstg8pE9
Break My Fucking Sky,5155,28,['russian post-rock'],https://i.scdn.co/image/47492a0be12c4175b2e65bd7289a4c87b2a55758,https://open.spotify.com/artist/3mFTiX7WrhpcmoJLghp54A
Sleep Dealer,22114,39,"['instrumental post-rock', 'russian post-rock']",https://i.scdn.co/image/5b5c474da558bab7c0ad96b6f2c0fa49d6f20d77,https://open.spotify.com/artist/3spV4ipk7tqVzM7n494tr5
Kafabindünya,9201,35,['turkish alternative rock'],https://i.scdn.co/image/ab67616d00001e02c60c141df6e192e57e63848c,https://open.spotify.com/artist/53yiW8njv96fS94iKrwKsZ
No Clear Mind,18339,45,[],https://i.scdn.co/image/72e47213e50a702882e3fda440db42cc1c7afa24,https://open.spotify.com/artist/2GkzAz3xr5IasfL5ukwDb9
Leech,8861,33,"['german post-rock', 'instrumental post-rock', 'post-rock']",https://i.scdn.co/image/e39588e797f5c049d4ee176a5a8605c2c6d1ec48,https://open.spotify.com/artist/21DtKSgtPS1mEUQsSl6y6Y
I Hear Sirens,8981,29,"['atmospheric post-rock', 'instrumental post-rock', 'post-rock']",https://i.scdn.co/image/b038aa3957ea412506a08d04632f82470af894ff,https://open.spotify.com/artist/2KOMKD4NveC92pilzckUTf
Blueneck,12700,35,"['instrumental post-rock', 'post-rock']",https://i.scdn.co/image/ab67616d00001e02277dde237c2bbd244c687d6f,https://open.spotify.com/artist/60HxgwwUIAr3hxVgRedY19
The End Of The Ocean,17291,36,"['american post-rock', 'atmospheric post-rock', 'cinematic post-rock', 'instrumental post-rock', 'post-rock']",https://i.scdn.co/image/01e585645ed05049cf095f34820d740150c97017,https://open.spotify.com/artist/4AXRViJcT2cJ0x1CxSSldW
Mooncake,9442,28,"['atmospheric post-rock', 'instrumental post-rock', 'post-rock', 'russian post-rock']",https://i.scdn.co/image/8ba3a24866fed6201d27b393cd6d496f9d925ce6,https://open.spotify.com/artist/6DKVucXliE7U2RV52HF1YL
Anoice,5780,26,['japanese post-rock'],https://i.scdn.co/image/8ad4e00ac56ea13a5964c40e15cb5f9c7f2ef4d7,https://open.spotify.com/artist/1Harx8w7e050c1YwYJMPcb
Whale Fall,2961,19,['instrumental post-rock'],https://i.scdn.co/image/53f27e4a09f450e9d011586b4d719a7b3d3ba0f0,https://open.spotify.com/artist/50cAzOpAwtIa0UcNMbjzUZ
Astralia,4021,23,"['instrumental post-rock', 'spanish post-rock']",https://i.scdn.co/image/ab67616d00001e02ebbac270c23435e308bf56e2,https://open.spotify.com/artist/16oiOqffDje5ZyoU5F8IBj
This Patch of Sky,11705,41,"['american post-rock', 'compositional ambient', 'instrumental post-rock', 'post-rock']",https://i.scdn.co/image/933e33ea696ca1690bb43c456335d8e4f4efe784,https://open.spotify.com/artist/5SizWbJ5S7KxIR8e07jvqf
Kwoon,8863,32,"['french post-rock', 'post-rock']",https://i.scdn.co/image/a79735d8ac5f6e4489620dcdfec322bb6502bd74,https://open.spotify.com/artist/1ctreRQSlu47UoP3po9zd2
Silent Whale Becomes a Dream,2944,14,['french post-rock'],https://i.scdn.co/image/ab67616d00001e0242d29b6c8e36a94622a36da3,https://open.spotify.com/artist/0Nj7c0GrOxGPhr4FqLKJCp
Crows in the Rain,3146,21,['iranian experimental'],https://i.scdn.co/image/2a7513244d9b1926059922e72130609de07b84d7,https://open.spotify.com/artist/2Xk3Hc122tA7NeychRuT0u
sleepmakeswaves,37711,38,"['atmospheric post-rock', 'australian post-rock', 'instrumental post-rock', 'post-rock']",https://i.scdn.co/image/f5aa3c5f2c3fdfc66946cda8271ec3d479c81c27,https://open.spotify.com/artist/0EnDtiDrCgklr97QMJOSPv
Ranges,3077,23,"['american post-rock', 'cinematic post-rock', 'instrumental post-rock']",https://i.scdn.co/image/17a42e495698e4f39ff615a68fe24a5ac566538d,https://open.spotify.com/artist/1iqjhf6W2YXUWwa2iKMybf
Flies Are Spies From Hell,2195,15,"['atmospheric post-rock', 'british post-rock', 'instrumental post-rock']",https://i.scdn.co/image/06e80edf0be2f2cfb55fadfe97e36c5eeb7b2caa,https://open.spotify.com/artist/0s7YM8mtE1geIA5metpz5G
pg.lost,48434,42,"['compositional ambient', 'instrumental post-rock', 'nordic post-rock', 'post-metal', 'post-rock']",https://i.scdn.co/image/4c0b06faf8d01e458a0f2e338a896595721ae49d,https://open.spotify.com/artist/6YK58h9BCYpFNv10fsMwoS
Pray for Sound,5168,31,"['american post-rock', 'instrumental post-rock']",https://i.scdn.co/image/3515b1fdf7e34f051ff097d32a0ce3c549321938,https://open.spotify.com/artist/3pmb6EnakP15oTPwkUndJx
The Last Sighs of the Wind,7163,28,"['atmospheric post-rock', 'belarusian indie']",https://i.scdn.co/image/ab67616d00001e027a920e15ce5c010f2f43eba9,https://open.spotify.com/artist/5XTILYRhR3pdslkNQYeenv
Trollfest,30488,41,"['comic metal', 'deep folk metal', 'folk metal', 'norwegian metal', 'viking metal']",https://i.scdn.co/image/72d88ce788318d9ae072ccc91f4084ad2531fed0,https://open.spotify.com/artist/2GkRxQ8FEGrWxU8BjZKfmh
Finntroll,148631,52,"['finnish metal', 'folk metal', 'melodic death metal', 'metal', 'power metal', 'symphonic black metal', 'viking metal']",https://i.scdn.co/image/5d72d987dca1aaf190493b6c04b45f22967d22fe,https://open.spotify.com/artist/4ZgkHVHmGPXuRy8zd26ZJX
Heidevolk,83797,46,"['dutch metal', 'folk metal', 'power metal', 'viking metal']",https://i.scdn.co/image/bd2d2df23af786326ba95691d500138b4105eb7c,https://open.spotify.com/artist/0A2YaO4tUFeJVNn5Hvjfxa
Moonsorrow,63612,37,"['black metal', 'finnish metal', 'folk black metal', 'folk metal', 'greek metal', 'metal', 'pagan black metal', 'symphonic black metal', 'viking metal']",https://i.scdn.co/image/5a50061e2f351334633b70a5598aa4e53eccac59,https://open.spotify.com/artist/4PdaU6ArZ8JTZvCX9ZWuTI
Ensiferum,225491,55,"['finnish metal', 'folk metal', 'melodic death metal', 'metal', 'power metal', 'viking metal']",https://i.scdn.co/image/b513ad18e11d9b07546b23e9f3f7b1892ae0f573,https://open.spotify.com/artist/0krXCIkthz13P8o0v2tksH
Turisas,149515,54,"['finnish metal', 'folk metal', 'melodic metal', 'metal', 'power metal', 'slavic folk metal', 'viking metal']",https://i.scdn.co/image/fb12f668e2295f0f3b9c644447bdc0b58f5867b4,https://open.spotify.com/artist/0ykT1si9XRFPmEvWOnf4YI
SuidAkrA,27770,35,"['celtic metal', 'folk black metal', 'folk metal', 'german metal', 'melodic death metal', 'viking metal']",https://i.scdn.co/image/03a42269966ecc5c173f19033c031ebba24104ee,https://open.spotify.com/artist/77H7WLYHNHy0klUy1fGXIi
Eluveitie,382050,60,"['bow pop', 'celtic metal', 'celtic rock', 'folk metal', 'hurdy-gurdy', 'melodic death metal', 'power metal', 'swiss metal']",https://i.scdn.co/image/ddf0debf9857d12855f44287829ceca0e8fd4d62,https://open.spotify.com/artist/5X0N2k3qMnI8kSrGJT3kfT
Månegarm,48956,41,"['folk black metal', 'folk metal', 'swedish metal', 'viking black metal', 'viking metal']",https://i.scdn.co/image/0d7cce6bbaaf185f814dc70b58f1d90e4cdfc172,https://open.spotify.com/artist/6jQgWQKirZ7IKDGN8fRtdA
Korpiklaani,283766,58,"['folk metal', 'metal', 'power metal', 'viking metal']",https://i.scdn.co/image/c861d891b34494b9d707723c3a195150e5da6da4,https://open.spotify.com/artist/521Yl3LUvD7G9dMRO4fpCy
Finsterforst,20754,32,"['folk metal', 'german metal', 'german pagan metal', 'viking metal']",https://i.scdn.co/image/ce051f81e431f7acc34d382562d72a63888e0a04,https://open.spotify.com/artist/1Gh3UMZ0WVesXifHfziSx9
Wintersun,135464,46,"['finnish death metal', 'finnish metal', 'finnish power metal', 'folk metal', 'melodic death metal', 'metal', 'power metal', 'symphonic death metal', 'viking metal']",https://i.scdn.co/image/2609fc9a39e201a14c8fd7e12f4bfff7f59be3c1,https://open.spotify.com/artist/6ui6SwChan7c1KYBQCqGKV
Wolfchant,24292,31,"['folk metal', 'german metal', 'german pagan metal', 'viking metal']",https://i.scdn.co/image/ab67616d00001e021423cb7f4f6f6c8dee197d81,https://open.spotify.com/artist/0Y0EyuFJzMezpfiqN2060f
Týr,155235,52,"['faroese rock', 'folk metal', 'power metal', 'viking metal']",https://i.scdn.co/image/794f34a7b25a7935e5f495f708d0b926d765a318,https://open.spotify.com/artist/6TmGNPW2oDM5uaXBILozGa
Die Apokalyptischen Reiter,48409,45,"['folk metal', 'german metal', 'german rock', 'medieval rock', 'neue deutsche harte', 'viking metal']",https://i.scdn.co/image/9482db626b2d055f51270fc28ac515502e044e85,https://open.spotify.com/artist/04L8hbMJRQ5vFnLeDgA8xn
Svartsot,23519,31,"['folk metal', 'viking metal']",https://i.scdn.co/image/30ecc7d7a97485196f7078fd69072e281107e55a,https://open.spotify.com/artist/25yCmYx78hTeQu2RD7ZAvz
Falkenbach,48607,39,"['autonomous black metal', 'folk black metal', 'folk metal', 'german metal', 'icelandic black metal', 'pagan black metal', 'viking black metal', 'viking metal']",https://i.scdn.co/image/ab67616d00001e02315ee2a8fb02fcd7d2415237,https://open.spotify.com/artist/2RyAx3MPzx4ESZOJOod2Hj
Varg,29210,43,"['folk metal', 'german metal', 'german pagan metal', 'medieval rock', 'neue deutsche harte', 'viking metal']",https://i.scdn.co/image/4fedcd4cfc62a22d7836bf962aaa94a80f8e151e,https://open.spotify.com/artist/4QjcHVaUB35395GeUoRIfZ
Arkona,83074,41,"['folk metal', 'medieval folk', 'russian folk metal', 'russian metal', 'slavic folk metal', 'slavic metal']",https://i.scdn.co/image/1368f06ce733f53d21b1193bb828f3710dc3aa48,https://open.spotify.com/artist/6AJ9HQ2Ptp1WWEfBFvR5fF
Black Messiah,13896,33,"['folk black metal', 'folk metal', 'german metal', 'german pagan metal', 'medieval rock', 'viking black metal', 'viking metal']",https://i.scdn.co/image/ab67616d00001e02071fc80a6852c86fd3f53cd7,https://open.spotify.com/artist/0LebUfEVJ7jmoKF5mPKlJf
Steve Jablonsky,135823,63,"['epicore', 'scorecore', 'soundtrack', 'video game music']",https://i.scdn.co/image/1eb0961d52be1ea6cddf36d3bd41defd80d2dc41,https://open.spotify.com/artist/5Il8YjuVAWkWNH2xgjFMpF
Rob Dougan,30868,42,"['big beat', 'electronica']",https://i.scdn.co/image/ab67616d00001e02045083e1e98aa14f5b070565,https://open.spotify.com/artist/22xRIphSN7IkPVbErICu7s
